run_id,method,region,arm,seed,evaluation,candidate_id,status,theta_json,theta_normalized_json,qsim_path,01605500_nse,01606000_nse,01606500_nse,mean_nse,min_nse,01605500_kge,01606000_kge,01606500_kge,01605500_pbias,01606000_pbias,01606500_pbias,01605500_rmse,01606000_rmse,01606500_rmse,station_nse_json,station_kge_json,station_pbias_json,station_rmse_json,best_so_far,elapsed_seconds,error,completed_at
BO_SOFT_AI_20260904,BO,SOFT_AI,BO_SOFT_AI,20260904,2,BO_SOFT_AI_20260904-0002,DONE,"[-3.6290897544877367,0.11487430765532401,137.51413339286833,0.23349122321104016,0.4382199562424467,1.0738408290141934,0.47841672978375105,0.9526313276254195,0.08477487957920041,0.13514833538134652,7.419121075698219,0.16373001787274208,241.99023276374467,1.0380875720205254]","[0.5456970081837421,0.11487430765532401,0.7633099353363137,0.23349122321104016,0.4382199562424467,0.6846020725354833,0.47841672978375105,0.4487533303291682,0.3598604421066689,0.33621136687054265,0.3076877275865645,0.5442475514138532,0.4839804552070984,0.7936252400684174]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260904\evaluation_0002.npy,0.2632035449819221,0.36707798016948756,0.34544437837575637,0.3252419678423887,0.2632035449819221,0.2598634956302446,0.3447463921769791,0.29712934786346823,33.92988684139481,13.26599354698094,-1.0665525950841632,7.611341228931757,15.883314390414828,27.084449195116758,"{""01605500"":0.2632035449819221,""01606000"":0.36707798016948756,""01606500"":0.34544437837575637}","{""01605500"":0.2598634956302446,""01606000"":0.3447463921769791,""01606500"":0.29712934786346823}","{""01605500"":33.92988684139481,""01606000"":13.26599354698094,""01606500"":-1.0665525950841632}","{""01605500"":7.611341228931757,""01606000"":15.883314390414828,""01606500"":27.084449195116758}",0.3252419678423887,41.30909360002261,,2026-09-03T13:48:30.085250+00:00
DDS_SOFT_AI_20260904,DDS,SOFT_AI,DDS_SOFT_AI,20260904,2,DDS_SOFT_AI_20260904-0002,DONE,"[2.407815796869695,0.6945123754813929,31.51810044993621,0.7642633887661099,0.7571802682721971,1.0731159991482642,0.6017318247247099,0.8656486859947752,0.05242476607547228,0.27989670819811646,20.13997678454703,0.2519388826700679,405.93455376283805,0.9909341912796362]","[0.7469271932289898,0.6945123754813929,0.17280278802192875,0.7642633887661099,0.7571802682721971,0.6827899978706606,0.6017318247247099,0.4029729926288291,0.1801375893081793,0.6989892436043019,0.8388299283735713,0.8392604771574178,0.8118691037630582,0.6364473042654539]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260904\evaluation_0002.npy,0.1475809120989946,0.2791929321815153,0.29128492633035963,0.2393529235369565,0.1475809120989946,0.2456091832412951,0.32989388009844234,0.3132427654318587,41.24031304898821,19.26389192257561,4.5468315213048385,8.18679681170209,16.950228136531656,28.18269783545225,"{""01605500"":0.1475809120989946,""01606000"":0.2791929321815153,""01606500"":0.29128492633035963}","{""01605500"":0.2456091832412951,""01606000"":0.32989388009844234,""01606500"":0.3132427654318587}","{""01605500"":41.24031304898821,""01606000"":19.26389192257561,""01606500"":4.5468315213048385}","{""01605500"":8.18679681170209,""01606000"":16.950228136531656,""01606500"":28.18269783545225}",0.2393529235369565,41.348238400008995,,2026-09-03T13:48:30.127054+00:00
DE_SOFT_AI_20260904,DE,SOFT_AI,DE_SOFT_AI,20260904,3,DE_SOFT_AI_20260904-0003,DONE,"[-5.569141930019514,0.6122022158270286,39.72297187188809,0.6293657174401426,0.89575901170106,0.9931888088813587,0.6179499849997219,1.4407517928164733,0.11423604400998652,0.25987600316781845,9.062695076306419,0.27513382919783785,405.4657109576561,0.9046611798470688]","[0.48102860233268285,0.6122022158270286,0.2185123781163682,0.6293657174401426,0.89575901170106,0.48297202220339686,0.6179499849997219,0.7056588383244596,0.5235335778332584,0.6488120380145825,0.3763129468186396,0.9168355491566483,0.8109314181339405,0.3488705994902294]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260904\evaluation_0003.npy,0.09330725659064232,0.23023419760938613,0.2504832263852389,0.1913415601950891,0.09330725659064232,0.16692990223667625,0.2621782207453035,0.2587959349594864,46.99413692116195,24.298924237380636,8.820731649912304,8.443402614921267,17.516419446986234,28.98260431214168,"{""01605500"":0.09330725659064232,""01606000"":0.23023419760938613,""01606500"":0.2504832263852389}","{""01605500"":0.16692990223667625,""01606000"":0.2621782207453035,""01606500"":0.2587959349594864}","{""01605500"":46.99413692116195,""01606000"":24.298924237380636,""01606500"":8.820731649912304}","{""01605500"":8.443402614921267,""01606000"":17.516419446986234,""01606500"":28.98260431214168}",0.3252419678423887,36.998958999989554,,2026-09-03T13:49:03.256654+00:00
BO_SOFT_AI_20260903,BO,SOFT_AI,BO_SOFT_AI,20260903,3,BO_SOFT_AI_20260903-0003,DONE,"[-10.45449419836894,0.42829050355027803,30.52713946153103,0.6738297609959627,0.6010749620556729,1.0029206715372925,0.3477147012893176,0.4927949957183124,0.14186311963094528,0.14466442733279064,19.5092091763403,0.07266072429047389,86.82650323034352,0.9131159515939608]","[0.31818352672103534,0.42829050355027803,0.1672821139918163,0.6738297609959627,0.6010749620556729,0.5073016788432313,0.3477147012893176,0.20673420827279604,0.6770173312830292,0.36006122138544017,0.8124930762563799,0.23966797421563174,0.1736529899337468,0.3770531719798688]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260903\evaluation_0003.npy,0.08938500419700024,0.23852968743557235,0.2655730911623734,0.19782926093164865,0.08938500419700024,0.20584502438023156,0.3034076995213406,0.3021431018577999,47.07752799183809,24.607868156186864,9.08253459718547,8.46164551932718,17.421779698309194,28.68937054238564,"{""01605500"":0.08938500419700024,""01606000"":0.23852968743557235,""01606500"":0.2655730911623734}","{""01605500"":0.20584502438023156,""01606000"":0.3034076995213406,""01606500"":0.3021431018577999}","{""01605500"":47.07752799183809,""01606000"":24.607868156186864,""01606500"":9.08253459718547}","{""01605500"":8.46164551932718,""01606000"":17.421779698309194,""01606500"":28.68937054238564}",0.4665254240417546,38.5956462000031,,2026-09-03T13:49:07.005761+00:00
DDS_SOFT_AI_20260903,DDS,SOFT_AI,DDS_SOFT_AI,20260903,3,DDS_SOFT_AI_20260903-0003,DONE,"[-3.9646060167546153,0.05983665802656396,98.75715722127129,0.5216359695506336,0.5419853358483072,1.1884644455628341,0.29663815053171555,0.8024878736547532,0.06929210739912164,0.17212668859950256,20.66220590479602,0.16598687572689635,413.9700029959827,0.9637623233154551]","[0.5345131327748461,0.05983665802656396,0.5473936335446868,0.5216359695506336,0.5419853358483072,0.9711611139070854,0.29663815053171555,0.36973045981829117,0.2738450411062313,0.42888894385840237,0.8606349020791658,0.5517955709929644,0.8279400025507655,0.5458744110515167]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260903\evaluation_0003.npy,0.19293886994443732,0.24936740852922856,0.24782892577866777,0.2300450680841112,0.19293886994443732,0.22810782304937582,0.30549046384236855,0.2331568903378577,19.967715038930265,3.50764252763778,-10.165603264650214,7.966006276811106,17.297356569772234,29.033877718910333,"{""01605500"":0.19293886994443732,""01606000"":0.24936740852922856,""01606500"":0.24782892577866777}","{""01605500"":0.22810782304937582,""01606000"":0.30549046384236855,""01606500"":0.2331568903378577}","{""01605500"":19.967715038930265,""01606000"":3.50764252763778,""01606500"":-10.165603264650214}","{""01605500"":7.966006276811106,""01606000"":17.297356569772234,""01606500"":29.033877718910333}",0.4665254240417546,38.11769069998991,,2026-09-03T13:49:08.078784+00:00
BO_SOFT_AI_20260904,BO,SOFT_AI,BO_SOFT_AI,20260904,3,BO_SOFT_AI_20260904-0003,DONE,"[-5.569141930019514,0.6122022158270286,39.72297187188809,0.6293657174401426,0.89575901170106,0.9931888088813587,0.6179499849997219,1.4407517928164733,0.11423604400998652,0.25987600316781845,9.062695076306419,0.27513382919783785,405.4657109576561,0.9046611798470688]","[0.48102860233268285,0.6122022158270286,0.2185123781163682,0.6293657174401426,0.89575901170106,0.48297202220339686,0.6179499849997219,0.7056588383244596,0.5235335778332584,0.6488120380145825,0.3763129468186396,0.9168355491566483,0.8109314181339405,0.3488705994902294]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260904\evaluation_0003.npy,0.09330725659064232,0.23023419760938613,0.2504832263852389,0.1913415601950891,0.09330725659064232,0.16692990223667625,0.2621782207453035,0.2587959349594864,46.99413692116195,24.298924237380636,8.820731649912304,8.443402614921267,17.516419446986234,28.98260431214168,"{""01605500"":0.09330725659064232,""01606000"":0.23023419760938613,""01606500"":0.2504832263852389}","{""01605500"":0.16692990223667625,""01606000"":0.2621782207453035,""01606500"":0.2587959349594864}","{""01605500"":46.99413692116195,""01606000"":24.298924237380636,""01606500"":8.820731649912304}","{""01605500"":8.443402614921267,""01606000"":17.516419446986234,""01606500"":28.98260431214168}",0.3252419678423887,39.93031510000583,,2026-09-03T13:49:10.282431+00:00
DE_SOFT_AI_20260903,DE,SOFT_AI,DE_SOFT_AI,20260903,3,DE_SOFT_AI_20260903-0003,DONE,"[-10.45449419836894,0.42829050355027803,30.52713946153103,0.6738297609959627,0.6010749620556729,1.0029206715372925,0.3477147012893176,0.4927949957183124,0.14186311963094528,0.14466442733279064,19.5092091763403,0.07266072429047389,86.82650323034352,0.9131159515939608]","[0.31818352672103534,0.42829050355027803,0.1672821139918163,0.6738297609959627,0.6010749620556729,0.5073016788432313,0.3477147012893176,0.20673420827279604,0.6770173312830292,0.36006122138544017,0.8124930762563799,0.23966797421563174,0.1736529899337468,0.3770531719798688]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260903\evaluation_0003.npy,0.08938500419700024,0.23852968743557235,0.2655730911623734,0.19782926093164865,0.08938500419700024,0.20584502438023156,0.3034076995213406,0.3021431018577999,47.07752799183809,24.607868156186864,9.08253459718547,8.46164551932718,17.421779698309194,28.68937054238564,"{""01605500"":0.08938500419700024,""01606000"":0.23852968743557235,""01606500"":0.2655730911623734}","{""01605500"":0.20584502438023156,""01606000"":0.3034076995213406,""01606500"":0.3021431018577999}","{""01605500"":47.07752799183809,""01606000"":24.607868156186864,""01606500"":9.08253459718547}","{""01605500"":8.46164551932718,""01606000"":17.421779698309194,""01606500"":28.68937054238564}",0.4665254240417546,40.05214340001112,,2026-09-03T13:49:10.404606+00:00
DDS_SOFT_AI_20260904,DDS,SOFT_AI,DDS_SOFT_AI,20260904,3,DDS_SOFT_AI_20260904-0003,DONE,"[-3.6290897544877367,0.11487430765532401,137.51413339286833,0.23349122321104016,0.4382199562424467,1.0738408290141934,0.47841672978375105,0.9526313276254195,0.08477487957920041,0.13514833538134652,7.419121075698219,0.16373001787274208,241.99023276374467,1.0380875720205254]","[0.5456970081837421,0.11487430765532401,0.7633099353363137,0.23349122321104016,0.4382199562424467,0.6846020725354833,0.47841672978375105,0.4487533303291682,0.3598604421066689,0.33621136687054265,0.3076877275865645,0.5442475514138532,0.4839804552070984,0.7936252400684174]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260904\evaluation_0003.npy,0.2632035449819221,0.36707798016948756,0.34544437837575637,0.3252419678423887,0.2632035449819221,0.2598634956302446,0.3447463921769791,0.29712934786346823,33.92988684139481,13.26599354698094,-1.0665525950841632,7.611341228931757,15.883314390414828,27.084449195116758,"{""01605500"":0.2632035449819221,""01606000"":0.36707798016948756,""01606500"":0.34544437837575637}","{""01605500"":0.2598634956302446,""01606000"":0.3447463921769791,""01606500"":0.29712934786346823}","{""01605500"":33.92988684139481,""01606000"":13.26599354698094,""01606500"":-1.0665525950841632}","{""01605500"":7.611341228931757,""01606000"":15.883314390414828,""01606500"":27.084449195116758}",0.3252419678423887,40.085055100003956,,2026-09-03T13:49:10.435875+00:00
DE_SOFT_AI_20260904,DE,SOFT_AI,DE_SOFT_AI,20260904,4,DE_SOFT_AI_20260904-0004,DONE,"[2.033127450904754,0.555464099238465,21.95311976494099,0.7563459451336846,0.9305753359924234,1.1080614923367205,0.40213661350536906,0.9474843008804136,0.05822315018794437,0.2857915403740379,1.1847935291533012,0.2663847442206293,424.07374813371,0.8821095131333958]","[0.7344375816968252,0.555464099238465,0.11951598754841777,0.7563459451336846,0.9305753359924234,0.7701537308418009,0.40213661350536906,0.4460443688844282,0.21235083437746866,0.7137632590828018,0.04738177574752823,0.88757439538672,0.8481474932303699,0.2736983771113191]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260904\evaluation_0004.npy,0.16284106167128876,0.3358463758488822,0.33435155943248074,0.2776796656508839,0.16284106167128876,0.29865055074062896,0.3911659966662583,0.3694656378228586,38.83761021987771,18.33690517669667,3.5550918717101787,8.113185166619258,16.270477664916662,27.3129864236637,"{""01605500"":0.16284106167128876,""01606000"":0.3358463758488822,""01606500"":0.33435155943248074}","{""01605500"":0.29865055074062896,""01606000"":0.3911659966662583,""01606500"":0.3694656378228586}","{""01605500"":38.83761021987771,""01606000"":18.33690517669667,""01606500"":3.5550918717101787}","{""01605500"":8.113185166619258,""01606000"":16.270477664916662,""01606500"":27.3129864236637}",0.3252419678423887,37.57428979998804,,2026-09-03T13:49:40.842020+00:00
BO_SOFT_AI_20260903,BO,SOFT_AI,BO_SOFT_AI,20260903,4,BO_SOFT_AI_20260903-0004,DONE,"[-15.932918357510404,0.5288001078835628,77.3762956960335,0.7653719224794883,0.9862074746549565,0.9210744467727963,0.23744531874674313,1.0421256850594818,0.055613417254552155,0.3315545592233273,1.0255146680218923,0.1877932175102166,327.2483025334636,0.9732210919643257]","[0.13556938808298652,0.5288001078835628,0.42828019886369634,0.7653719224794883,0.9862074746549565,0.30268611693199066,0.23744531874674313,0.4958556237155168,0.19785231808084525,0.8284575419131011,0.04073130137878465,0.6247264799672796,0.6544965981568591,0.5774036398810856]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260903\evaluation_0004.npy,0.1133854547958133,0.21630844154877515,0.22515220075671294,0.18494869903376712,0.1133854547958133,0.0782198324897393,0.1652795416301216,0.16584324699005448,47.88610193608128,24.041367521211665,8.702534962917829,8.349392059920172,17.674153153622186,29.468289741366426,"{""01605500"":0.1133854547958133,""01606000"":0.21630844154877515,""01606500"":0.22515220075671294}","{""01605500"":0.0782198324897393,""01606000"":0.1652795416301216,""01606500"":0.16584324699005448}","{""01605500"":47.88610193608128,""01606000"":24.041367521211665,""01606500"":8.702534962917829}","{""01605500"":8.349392059920172,""01606000"":17.674153153622186,""01606500"":29.468289741366426}",0.4665254240417546,38.746209000004455,,2026-09-03T13:49:45.761483+00:00
DDS_SOFT_AI_20260903,DDS,SOFT_AI,DDS_SOFT_AI,20260903,4,DDS_SOFT_AI_20260903-0004,DONE,"[-10.45449419836894,0.42829050355027803,30.52713946153103,0.6738297609959627,0.6010749620556729,1.0029206715372925,0.3477147012893176,0.4927949957183124,0.14186311963094528,0.14466442733279064,19.5092091763403,0.07266072429047389,86.82650323034352,0.9131159515939608]","[0.31818352672103534,0.42829050355027803,0.1672821139918163,0.6738297609959627,0.6010749620556729,0.5073016788432313,0.3477147012893176,0.20673420827279604,0.6770173312830292,0.36006122138544017,0.8124930762563799,0.23966797421563174,0.1736529899337468,0.3770531719798688]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260903\evaluation_0004.npy,0.08938500419700024,0.23852968743557235,0.2655730911623734,0.19782926093164865,0.08938500419700024,0.20584502438023156,0.3034076995213406,0.3021431018577999,47.07752799183809,24.607868156186864,9.08253459718547,8.46164551932718,17.421779698309194,28.68937054238564,"{""01605500"":0.08938500419700024,""01606000"":0.23852968743557235,""01606500"":0.2655730911623734}","{""01605500"":0.20584502438023156,""01606000"":0.3034076995213406,""01606500"":0.3021431018577999}","{""01605500"":47.07752799183809,""01606000"":24.607868156186864,""01606500"":9.08253459718547}","{""01605500"":8.46164551932718,""01606000"":17.421779698309194,""01606500"":28.68937054238564}",0.4665254240417546,37.90812490001554,,2026-09-03T13:49:46.087661+00:00
DDS_SOFT_AI_20260904,DDS,SOFT_AI,DDS_SOFT_AI,20260904,4,DDS_SOFT_AI_20260904-0004,DONE,"[-5.569141930019514,0.6122022158270286,39.72297187188809,0.6293657174401426,0.89575901170106,0.9931888088813587,0.6179499849997219,1.4407517928164733,0.11423604400998652,0.25987600316781845,9.062695076306419,0.27513382919783785,405.4657109576561,0.9046611798470688]","[0.48102860233268285,0.6122022158270286,0.2185123781163682,0.6293657174401426,0.89575901170106,0.48297202220339686,0.6179499849997219,0.7056588383244596,0.5235335778332584,0.6488120380145825,0.3763129468186396,0.9168355491566483,0.8109314181339405,0.3488705994902294]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260904\evaluation_0004.npy,0.09330725659064232,0.23023419760938613,0.2504832263852389,0.1913415601950891,0.09330725659064232,0.16692990223667625,0.2621782207453035,0.2587959349594864,46.99413692116195,24.298924237380636,8.820731649912304,8.443402614921267,17.516419446986234,28.98260431214168,"{""01605500"":0.09330725659064232,""01606000"":0.23023419760938613,""01606500"":0.2504832263852389}","{""01605500"":0.16692990223667625,""01606000"":0.2621782207453035,""01606500"":0.2587959349594864}","{""01605500"":46.99413692116195,""01606000"":24.298924237380636,""01606500"":8.820731649912304}","{""01605500"":8.443402614921267,""01606000"":17.516419446986234,""01606500"":28.98260431214168}",0.3252419678423887,38.515511200006586,,2026-09-03T13:49:48.963057+00:00
BO_SOFT_AI_20260904,BO,SOFT_AI,BO_SOFT_AI,20260904,4,BO_SOFT_AI_20260904-0004,DONE,"[2.033127450904754,0.555464099238465,21.95311976494099,0.7563459451336846,0.9305753359924234,1.1080614923367205,0.40213661350536906,0.9474843008804136,0.05822315018794437,0.2857915403740379,1.1847935291533012,0.2663847442206293,424.07374813371,0.8821095131333958]","[0.7344375816968252,0.555464099238465,0.11951598754841777,0.7563459451336846,0.9305753359924234,0.7701537308418009,0.40213661350536906,0.4460443688844282,0.21235083437746866,0.7137632590828018,0.04738177574752823,0.88757439538672,0.8481474932303699,0.2736983771113191]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260904\evaluation_0004.npy,0.16284106167128876,0.3358463758488822,0.33435155943248074,0.2776796656508839,0.16284106167128876,0.29865055074062896,0.3911659966662583,0.3694656378228586,38.83761021987771,18.33690517669667,3.5550918717101787,8.113185166619258,16.270477664916662,27.3129864236637,"{""01605500"":0.16284106167128876,""01606000"":0.3358463758488822,""01606500"":0.33435155943248074}","{""01605500"":0.29865055074062896,""01606000"":0.3911659966662583,""01606500"":0.3694656378228586}","{""01605500"":38.83761021987771,""01606000"":18.33690517669667,""01606500"":3.5550918717101787}","{""01605500"":8.113185166619258,""01606000"":16.270477664916662,""01606500"":27.3129864236637}",0.3252419678423887,38.69880379998358,,2026-09-03T13:49:48.987996+00:00
DE_SOFT_AI_20260903,DE,SOFT_AI,DE_SOFT_AI,20260903,4,DE_SOFT_AI_20260903-0004,DONE,"[-15.932918357510404,0.5288001078835628,77.3762956960335,0.7653719224794883,0.9862074746549565,0.9210744467727963,0.23744531874674313,1.0421256850594818,0.055613417254552155,0.3315545592233273,1.0255146680218923,0.1877932175102166,327.2483025334636,0.9732210919643257]","[0.13556938808298652,0.5288001078835628,0.42828019886369634,0.7653719224794883,0.9862074746549565,0.30268611693199066,0.23744531874674313,0.4958556237155168,0.19785231808084525,0.8284575419131011,0.04073130137878465,0.6247264799672796,0.6544965981568591,0.5774036398810856]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260903\evaluation_0004.npy,0.1133854547958133,0.21630844154877515,0.22515220075671294,0.18494869903376712,0.1133854547958133,0.0782198324897393,0.1652795416301216,0.16584324699005448,47.88610193608128,24.041367521211665,8.702534962917829,8.349392059920172,17.674153153622186,29.468289741366426,"{""01605500"":0.1133854547958133,""01606000"":0.21630844154877515,""01606500"":0.22515220075671294}","{""01605500"":0.0782198324897393,""01606000"":0.1652795416301216,""01606500"":0.16584324699005448}","{""01605500"":47.88610193608128,""01606000"":24.041367521211665,""01606500"":8.702534962917829}","{""01605500"":8.349392059920172,""01606000"":17.674153153622186,""01606500"":29.468289741366426}",0.4665254240417546,38.80755720002344,,2026-09-03T13:49:49.221379+00:00
DE_SOFT_AI_20260904,DE,SOFT_AI,DE_SOFT_AI,20260904,5,DE_SOFT_AI_20260904-0005,DONE,"[-14.37470145689715,0.5708250886608145,140.4028956709923,0.3582090690808315,0.6440079539665702,1.1893965279805756,0.3654666729297598,1.2635330829109725,0.11934155185797886,0.28323880141584923,6.207698453822022,0.2709189368056324,182.4376232396702,1.0136845699896804]","[0.1875099514367617,0.5708250886608145,0.7794033185013499,0.3582090690808315,0.6440079539665702,0.9734913199514393,0.3654666729297598,0.6123858331110381,0.5518975103221047,0.7073654170823288,0.2571064072577045,0.9027389190823826,0.36487523377684505,0.7122818999656009]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260904\evaluation_0005.npy,0.15575761704457258,0.2160703718963013,0.20465003710563456,0.1921593420155028,0.15575761704457258,0.08269362087716747,0.1436387698774344,0.11923286929335009,32.73784637486111,11.59061113166813,-2.4153820038127747,8.147436872446862,17.67683747499213,29.855604018408197,"{""01605500"":0.15575761704457258,""01606000"":0.2160703718963013,""01606500"":0.20465003710563456}","{""01605500"":0.08269362087716747,""01606000"":0.1436387698774344,""01606500"":0.11923286929335009}","{""01605500"":32.73784637486111,""01606000"":11.59061113166813,""01606500"":-2.4153820038127747}","{""01605500"":8.147436872446862,""01606000"":17.67683747499213,""01606500"":29.855604018408197}",0.3252419678423887,37.420924300007755,,2026-09-03T13:50:18.273643+00:00
BO_SOFT_AI_20260903,BO,SOFT_AI,BO_SOFT_AI,20260903,5,BO_SOFT_AI_20260903-0005,DONE,"[-8.244326130383982,0.6729228323086927,121.78112083551926,0.6755540066426924,0.73931530575628,1.0128758414344396,0.8406210888104151,0.9468660737304757,0.13783060737392058,0.15698085629725486,10.897048210693127,0.19699162751124097,193.08475718967185,0.9839275621621071]","[0.39185579565386724,0.6729228323086927,0.6756608403092995,0.6755540066426924,0.73931530575628,0.5321896035860993,0.8406210888104151,0.44571898617393463,0.6546144854106699,0.3909294644041475,0.45290389188697816,0.6554903930141839,0.3861695021027337,0.6130918738736902]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260903\evaluation_0005.npy,0.10429202013548222,0.18269053791254108,0.19456794001999633,0.1605168326893399,0.10429202013548222,0.03109343980822088,0.11754322648954352,0.11654359397404912,47.28237062219762,24.049435914845297,8.397101520787176,8.392100002159035,18.049255512595103,30.04423744805781,"{""01605500"":0.10429202013548222,""01606000"":0.18269053791254108,""01606500"":0.19456794001999633}","{""01605500"":0.03109343980822088,""01606000"":0.11754322648954352,""01606500"":0.11654359397404912}","{""01605500"":47.28237062219762,""01606000"":24.049435914845297,""01606500"":8.397101520787176}","{""01605500"":8.392100002159035,""01606000"":18.049255512595103,""01606500"":30.04423744805781}",0.4665254240417546,38.78378209998482,,2026-09-03T13:50:24.559038+00:00
DDS_SOFT_AI_20260903,DDS,SOFT_AI,DDS_SOFT_AI,20260903,5,DDS_SOFT_AI_20260903-0005,DONE,"[-15.932918357510404,0.5288001078835628,77.3762956960335,0.7653719224794883,0.9862074746549565,0.9210744467727963,0.23744531874674313,1.0421256850594818,0.055613417254552155,0.3315545592233273,1.0255146680218923,0.1877932175102166,327.2483025334636,0.9732210919643257]","[0.13556938808298652,0.5288001078835628,0.42828019886369634,0.7653719224794883,0.9862074746549565,0.30268611693199066,0.23744531874674313,0.4958556237155168,0.19785231808084525,0.8284575419131011,0.04073130137878465,0.6247264799672796,0.6544965981568591,0.5774036398810856]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260903\evaluation_0005.npy,0.1133854547958133,0.21630844154877515,0.22515220075671294,0.18494869903376712,0.1133854547958133,0.0782198324897393,0.1652795416301216,0.16584324699005448,47.88610193608128,24.041367521211665,8.702534962917829,8.349392059920172,17.674153153622186,29.468289741366426,"{""01605500"":0.1133854547958133,""01606000"":0.21630844154877515,""01606500"":0.22515220075671294}","{""01605500"":0.0782198324897393,""01606000"":0.1652795416301216,""01606500"":0.16584324699005448}","{""01605500"":47.88610193608128,""01606000"":24.041367521211665,""01606500"":8.702534962917829}","{""01605500"":8.349392059920172,""01606000"":17.674153153622186,""01606500"":29.468289741366426}",0.4665254240417546,38.89282619999722,,2026-09-03T13:50:24.987211+00:00
DDS_SOFT_AI_20260904,DDS,SOFT_AI,DDS_SOFT_AI,20260904,5,DDS_SOFT_AI_20260904-0005,DONE,"[2.033127450904754,0.555464099238465,21.95311976494099,0.7563459451336846,0.9305753359924234,1.1080614923367205,0.40213661350536906,0.9474843008804136,0.05822315018794437,0.2857915403740379,1.1847935291533012,0.2663847442206293,424.07374813371,0.8821095131333958]","[0.7344375816968252,0.555464099238465,0.11951598754841777,0.7563459451336846,0.9305753359924234,0.7701537308418009,0.40213661350536906,0.4460443688844282,0.21235083437746866,0.7137632590828018,0.04738177574752823,0.88757439538672,0.8481474932303699,0.2736983771113191]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260904\evaluation_0005.npy,0.16284106167128876,0.3358463758488822,0.33435155943248074,0.2776796656508839,0.16284106167128876,0.29865055074062896,0.3911659966662583,0.3694656378228586,38.83761021987771,18.33690517669667,3.5550918717101787,8.113185166619258,16.270477664916662,27.3129864236637,"{""01605500"":0.16284106167128876,""01606000"":0.3358463758488822,""01606500"":0.33435155943248074}","{""01605500"":0.29865055074062896,""01606000"":0.3911659966662583,""01606500"":0.3694656378228586}","{""01605500"":38.83761021987771,""01606000"":18.33690517669667,""01606500"":3.5550918717101787}","{""01605500"":8.113185166619258,""01606000"":16.270477664916662,""01606500"":27.3129864236637}",0.3252419678423887,38.943015099997865,,2026-09-03T13:50:28.137632+00:00
