*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -HEAD  AUG 30, 2026 03:50:10

*RUN   1        : GUO2025 XINYU66 REAL      MZCER048 SHIH1904    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : SHIH1904 MZ GUO2025 SHIHEZI 2019 W4
 DATA PATH      :
 TREATMENT  1   : GUO2025 XINYU66 REAL      MZCER048
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-80  80-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2019 182    61    59   17.0      3   4.24   3276   3188      0   1184   6463   7348      0    0.0  0.000    885      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.12      0    885    129.3   1.60   0.00   1.00    2.72    4.00    4.00    3.99    3.46    2.48    2.00    1.14    0.73    0.24      0      0      0       0       0 21.18
 2019 183    62    60   17.0      4   4.02   3237   3320      0   1196   6557   7716      0    0.0  0.000   1160      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.15      0   1160    124.2   1.60   0.00   1.00    2.76    4.00    4.00    4.00    3.49    2.50    2.03    1.16    0.76    0.26      0      0      0       0       0 20.55
 2019 184    63    61   17.0      4   4.00   3194   3430      0   1207   6624   8083      0    0.0  0.000   1459      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.18      0   1459    125.2   1.60   0.00   1.00    2.80    4.00    4.00    4.00    3.51    2.52    2.05    1.18    0.78    0.28      0      0      0       0       0 20.22
 2019 185    64    62   17.0      4   3.98   3149   3476      0   1210   6624   8240      0    0.0  0.000   1616      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.20      0   1616    126.4   1.60   0.00   1.00    2.81    4.00    4.00    4.00    3.51    2.53    2.06    1.19    0.79    0.28      0      0      0       0       0 18.86
 2019 186    65    63   17.0      4   3.96   3099   3563      0   1223   6663   8636      0    0.0  0.000   1973      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.23      0   1973    127.7   1.60   0.00   1.00    2.85    4.00    4.00    4.00    3.54    2.55    2.08    1.21    0.81    0.30      0      0      0       0       0 18.45
 2019 187    66    64   17.0      4   3.94   3047   3642      0   1237   6688   9041      0    0.0  0.000   2352      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.26      0   2352    129.2   1.60   0.00   1.00    2.89    4.00    4.00    4.00    3.57    2.58    2.11    1.24    0.84    0.32      0      0      0       0       0 21.39
 2019 188    67    65   17.0      4   3.92   2990   3686      0   1243   6676   9270      0    0.0  0.000   2594      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.28      0   2594    130.9   1.60   0.00   1.00    2.91    4.00    4.00    4.00    3.58    2.59    2.12    1.25    0.85    0.34      0      0      0       0       0 19.44
 2019 189    68    66   17.0      4   3.89   2930   3743      0   1254   6673   9603      0    0.0  0.000   2929      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.31      0   2929    132.9   1.60   0.00   1.00    2.94    4.00    4.00    4.00    3.60    2.61    2.15    1.27    0.88    0.35      0      0      0       0       0 19.30
 2019 190    69    67   17.0      4   3.87   2867   3793      0   1264   6659   9907      0    0.0  0.000   3248      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.33      0   3248    135.0   1.60   0.00   1.00    2.97    4.00    4.00    4.00    3.62    2.63    2.17    1.29    0.89    0.37      0      0      0       0       0 22.04
 2019 191    70    68   17.0      5   3.81   2867   3793    267   1286   6659  10174   3001    8.9  0.026   3515      9  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   7.60   0.35      0   3515    132.9   1.60   0.00   1.00    3.03    4.00    4.00    4.00    3.67    2.67    2.21    1.32    0.93    0.40      0      0      0       0       0 21.29
