solar_date,month,season,n_points,dtr_c,dtr_bin,tmax_c,tmin_c,daily_bias_c,daily_rmse_c,morning_n,morning_bias_c,morning_rmse_c,afternoon_n,afternoon_bias_c,afternoon_rmse_c,night_n,night_bias_c,obs_peak_checkpoint_solar_h,pred_peak_checkpoint_solar_h,peak_checkpoint_error_h
2010-10-27,10,Other,8,7.5,<8,8.6,1.1,0.2648,0.8555,2,-0.4786,0.7935,2,1.2238,1.2959,3,0.4021,15.1136,15.1136,0.0
2010-10-28,10,Other,8,7.3,<8,9.3,2.0,0.3437,0.9787,2,-0.5211,0.5876,2,1.0938,1.2965,3,0.817,15.1144,15.1144,0.0
2010-10-29,10,Other,8,9.6,8-<10,11.2,1.6,0.2495,1.3356,2,-0.8479,1.223,2,1.9024,1.9964,3,0.2669,12.115,15.115,3.0
2010-10-30,10,Other,8,6.9,<8,8.9,2.0,0.0522,0.8791,2,-0.9546,1.3101,2,0.8353,0.8376,3,0.4134,12.115,15.115,3.0
2010-10-31,10,Other,8,10.7,10-<12,14.1,3.4,0.7369,1.4757,2,-0.8255,1.3801,2,1.8529,1.8869,3,1.3997,15.1153,15.1153,0.0
2010-11-01,11,Other,8,9.5,8-<10,13.4,3.9,-0.327,2.3902,2,-2.5137,3.0661,2,3.049,3.0824,3,-0.686,12.115,15.115,3.0
2010-11-02,11,Other,8,9.1,8-<10,13.3,4.2,-0.3269,1.856,2,-1.5366,2.125,2,1.9449,2.2092,3,-0.6241,12.1147,15.1147,3.0
2010-11-03,11,Other,8,9.6,8-<10,15.1,5.5,0.6061,1.9035,2,-0.885,1.4422,2,2.1269,2.6797,3,1.0796,15.1139,15.1139,0.0
2010-11-04,11,Other,8,8.4,8-<10,8.9,0.5,0.3953,4.2153,2,-4.8651,4.8683,2,5.7259,5.7503,3,-0.1071,9.1131,15.1131,6.0
2010-11-05,11,Other,8,6.0,<8,6.1,0.1,0.5321,1.1132,2,-0.5006,0.5978,2,1.2803,1.4065,3,1.1825,12.1119,15.1119,3.0
2010-11-06,11,Other,8,5.7,<8,4.3,-1.4,-0.0069,0.6046,2,-0.4013,0.7372,2,0.5664,0.6755,3,0.1034,15.1108,15.1108,0.0
2010-11-07,11,Other,8,6.5,<8,5.1,-1.4,0.1995,1.0206,2,-1.0587,1.4626,2,1.1109,1.1852,3,0.4212,15.1092,15.1092,0.0
2010-11-08,11,Other,8,12.1,12-<15,12.3,0.2,0.3739,1.7493,2,-1.657,1.6573,2,2.3837,2.433,3,0.9034,12.1075,15.1075,3.0
2010-11-09,11,Other,8,10.5,10-<12,12.8,2.3,-0.6515,1.3825,2,-0.7814,1.2648,2,1.0873,1.1927,3,-1.3255,12.1056,15.1056,3.0
2010-11-10,11,Other,8,6.2,<8,10.4,4.2,-0.0596,2.0455,2,-1.6334,1.7694,2,2.3434,2.7021,3,-0.5202,12.1033,15.1033,3.0
2010-11-11,11,Other,7,6.9,<8,6.7,-0.2,-0.2429,1.3774,2,-0.9605,1.153,1,2.6027,2.6027,3,-0.828,12.1008,12.1008,0.0
2010-11-12,11,Other,8,11.0,10-<12,12.6,1.6,0.9524,2.5584,2,-1.7334,1.9441,2,4.113,4.1749,3,1.4217,12.0981,15.0981,3.0
2010-11-13,11,Other,8,6.2,<8,7.0,0.8,0.2789,1.2901,2,-0.4701,0.4863,2,2.0886,2.233,3,0.0533,12.0953,15.0953,3.0
2010-11-14,11,Other,8,7.3,<8,7.4,0.1,0.1278,1.5622,2,-1.455,1.689,2,2.243,2.4338,3,0.0553,12.0922,15.0922,3.0
2010-11-15,11,Other,8,6.9,<8,6.7,-0.2,0.2079,1.7758,2,-1.6651,1.8278,2,2.7941,2.8569,3,0.249,12.0889,15.0889,3.0
2010-11-16,11,Other,8,8.8,8-<10,9.8,1.0,-1.0894,3.1183,2,-3.6665,3.7612,2,3.1932,3.2701,3,-1.9958,12.0853,15.0853,3.0
2010-11-17,11,Other,8,3.0,<8,5.0,2.0,-0.1311,1.1736,2,-0.9207,0.9221,2,0.7551,0.8348,3,-0.9459,15.0817,15.0817,0.0
2010-11-18,11,Other,8,9.5,8-<10,12.3,2.8,0.4604,2.2709,2,-2.526,2.6605,2,2.2984,2.9821,3,1.2697,15.0778,15.0778,0.0
2010-11-19,11,Other,8,10.4,10-<12,12.5,2.1,1.8157,3.4182,2,-0.5497,0.5584,2,4.6787,4.8781,3,2.5539,12.0736,15.0736,3.0
2010-11-20,11,Other,8,6.5,<8,3.7,-2.8,1.1733,1.7477,2,-0.3751,0.408,2,2.8424,3.0278,3,1.0863,15.0694,15.0694,0.0
2010-11-21,11,Other,8,5.9,<8,0.4,-5.5,1.0422,2.6173,2,-0.9992,1.0011,2,4.5212,4.5247,3,0.524,12.0647,15.0647,3.0
2010-11-22,11,Other,8,9.8,8-<10,3.2,-6.6,0.4209,1.6975,2,-1.8215,2.0061,2,1.4559,1.5973,3,0.7351,15.06,15.06,0.0
2010-11-23,11,Other,8,5.9,<8,1.2,-4.7,0.7231,1.7453,2,-0.4724,0.7162,2,2.6707,2.7538,3,0.6957,12.0553,15.0553,3.0
2010-11-24,11,Other,8,5.1,<8,-0.6,-5.7,0.768,1.215,2,0.1893,0.2461,2,2.1764,2.2172,3,0.6771,12.05,15.05,3.0
