solar_date,branch,solar_hour,dtr_c,clouds,correction_c,official_pred_c,corrected_pred_c,tmin_c,tmax_c
2023-08-11,post,17.7592,15.2,0.12415104393998688,0.19883945742767173,34.2719,34.07306054257233,20.8,36.0
2023-08-12,pre,14.7619,22.0,0.3985065467010679,18.367368162346498,35.9809,17.6135318376535,14.0,36.0
2023-08-12,post,17.7619,22.0,0.3985065467010679,11.395978399016247,33.4818,22.085821600983753,14.0,36.0
2023-08-28,pre,14.8275,16.5,0.3175644646480543,2.5632098445023637,35.1918,32.62859015549763,18.7,35.2
2023-08-28,post,17.8275,16.5,0.3175644646480543,1.7061350978590768,33.0498,31.343664902140922,18.7,35.2
2023-09-05,pre,14.8717,16.2,0.8098525416730529,4.066411629270652,27.9953,23.928888370729346,11.8,28.0
2023-09-05,post,17.8717,16.2,0.8098525416730529,2.796250555973751,25.7217,22.92544944402625,11.8,28.0
2023-09-13,pre,14.9203,15.1,0.6150400107443934,0.4180440463675432,28.0982,27.680155953632454,13.0,28.1
2023-09-13,post,17.9203,15.1,0.6150400107443934,0.2749461517879018,25.7981,25.5231538482121,13.0,28.1
2024-05-02,pre,14.8936,15.2,0.47389899718635187,0.5681166711722072,23.4974,22.929283328827793,8.3,23.5
2024-05-02,post,17.8936,15.2,0.47389899718635187,0.7159887243905522,21.612,20.896011275609446,8.3,23.5
2024-05-03,pre,14.8953,17.4,0.06159304828060985,0.47255996651231286,24.8971,24.424540033487684,7.5,24.9
2024-05-03,post,17.8953,17.4,0.06159304828060985,0.6093201047742188,22.7464,22.13707989522578,7.5,24.9
2024-05-04,pre,14.8969,17.9,0.1588740999465259,1.4319194724434146,25.9971,24.565180527556585,8.1,26.0
2024-05-04,post,17.8969,17.9,0.1588740999465259,1.8871872825731328,23.7922,21.905012717426867,8.1,26.0
2024-05-05,pre,14.8983,17.9,0.10870487069831991,0.9669112567820086,30.3972,29.430288743217993,12.5,30.4
2024-05-05,post,17.8983,17.9,0.10870487069831991,1.3000991154891437,28.2002,26.900100884510856,12.5,30.4
2024-05-10,pre,14.9028,17.5,0.025807614206040275,0.19138444202870764,30.9976,30.806215557971292,13.5,31.0
2024-05-10,post,17.9028,17.5,0.025807614206040275,0.2772597696771029,28.8892,28.611940230322897,13.5,31.0
2024-05-11,pre,14.9033,19.9,0.021979618087717312,0.3063517285906929,34.2973,33.99094827140931,14.4,34.3
2024-05-11,post,17.9033,19.9,0.021979618087717312,0.448503129677207,31.9087,31.460196870322793,14.4,34.3
2024-05-12,pre,14.9036,16.3,0.09427478960391455,0.3853117753269603,34.2978,33.91248822467304,18.0,34.3
2024-05-12,post,17.9036,16.3,0.09427478960391455,0.5688360575897644,32.3489,31.780063942410237,18.0,34.3
2024-05-17,pre,14.9025,15.8,0.3819113526742469,1.0520855152513815,32.6979,31.645814484748616,16.9,32.7
2024-05-17,post,17.9025,15.8,0.3819113526742469,1.5738761852750882,30.846,29.27212381472491,16.9,32.7
2024-05-21,pre,14.8989,16.6,0.7356941586341321,3.7780337363237417,29.5976,25.819566263676258,13.0,29.6
2024-05-21,post,17.8989,16.6,0.7356941586341321,5.54766491841748,27.6835,22.13583508158252,13.0,29.6
2024-05-26,pre,14.8911,16.3,0.6286769394536565,2.8901568431626203,24.9973,22.107143156837378,8.7,25.0
2024-05-26,post,17.8911,16.3,0.6286769394536565,4.019645812772582,23.1564,19.136754187227417,8.7,25.0
2024-05-27,pre,14.8892,16.4,0.3279657488684913,1.6352248135995948,23.6972,22.061975186400403,7.3,23.7
2024-05-27,post,17.8892,16.4,0.3279657488684913,2.243595882295807,21.8527,19.60910411770419,7.3,23.7
2024-05-28,pre,14.8872,16.9,0.022593216034655694,0.15041631589053425,24.6971,24.546683684109464,7.8,24.7
2024-05-28,post,17.8872,16.9,0.022593216034655694,0.20345304335413736,22.804,22.60054695664586,7.8,24.7
2024-06-22,pre,14.8097,15.1,0.06398319805562191,0.09990737928229473,33.7927,33.69279262071771,18.7,33.8
