solar_date,month,season,n_points,formal_dtr_c,daily_rmse_c,daily_mae_c,daily_mbe_c
2021-01-08,1,Other,8,9.3,2.8717,2.3959,-1.2109
2021-01-09,1,Other,8,12.2,4.1352,3.7999,-1.5929
2021-01-10,1,Other,8,18.3,6.3289,5.8117,0.6982
2021-01-11,1,Other,8,18.3,5.9978,5.1645,0.0048
2021-01-12,1,Other,8,18.3,5.5124,4.52,-3.4631
2021-01-13,1,Other,8,11.4,4.5434,4.0631,0.241
2021-01-14,1,Other,8,14.5,5.3234,4.8667,1.5909
2021-01-15,1,Other,8,11.2,3.8911,3.4155,2.0392
2021-01-16,1,Other,8,10.2,4.0247,3.5736,0.8971
2021-01-17,1,Other,8,11.6,2.3832,1.7684,1.0739
2021-01-18,1,Other,8,12.2,3.9198,3.6495,-2.5712
2021-01-19,1,Other,8,14.0,4.8497,4.3087,-0.8545
2021-01-20,1,Other,8,17.4,4.9444,4.4153,-1.5366
2021-01-21,1,Other,8,17.6,5.95,5.5424,-1.1394
2021-01-22,1,Other,8,16.7,4.8353,3.9824,1.1891
2021-01-23,1,Other,8,10.3,4.8156,4.4974,0.5297
2021-01-24,1,Other,8,9.8,1.1213,0.887,0.3915
2021-01-25,1,Other,8,12.9,3.9209,3.5454,0.086
2021-01-26,1,Other,8,10.4,1.4207,1.2978,0.0557
2021-01-27,1,Other,8,13.4,5.2517,4.9505,0.1359
2021-01-28,1,Other,8,13.5,3.7488,2.4617,2.4515
2021-01-29,1,Other,8,13.7,3.2597,2.836,-1.0882
2021-01-30,1,Other,8,12.1,3.4708,2.6117,0.6373
2021-01-31,1,Other,8,14.6,5.7303,4.9485,2.8681
2021-02-01,2,Other,8,12.3,2.2933,2.034,-0.219
2021-02-02,2,Other,8,18.3,6.679,5.7012,-4.663
2021-02-03,2,Other,8,14.6,2.94,2.4677,-1.3249
2021-02-04,2,Other,8,13.7,4.0432,3.3857,-0.7285
2021-02-05,2,Other,8,14.4,2.424,2.1277,-0.5547
2021-02-06,2,Other,8,13.2,4.5832,4.087,1.1934
2021-02-07,2,Other,8,10.8,2.6265,2.1396,-0.5992
2021-02-08,2,Other,8,8.7,3.7921,3.4491,0.9519
2021-02-09,2,Other,7,17.6,3.2135,2.5285,1.1048
2021-02-10,2,Other,5,17.4,7.6975,5.6546,3.6714
2021-02-13,2,Other,3,5.2,0.8103,0.8092,-0.2305
2021-02-14,2,Other,8,6.7,1.8318,1.498,0.3597
2021-02-15,2,Other,8,7.6,1.8563,1.6323,-0.2247
2021-02-16,2,Other,8,6.4,2.2888,1.9149,1.2589
2021-02-17,2,Other,8,12.8,4.5171,3.8621,0.691
2021-02-18,2,Other,8,20.3,4.2409,3.2839,-0.1248
2021-02-21,2,Other,7,12.0,5.5049,4.416,3.2454
2021-02-22,2,Other,8,5.2,2.3723,1.833,1.2999
2021-02-23,2,Other,8,4.3,1.7135,1.3321,0.8007
2021-02-24,2,Other,8,3.2,0.9722,0.8364,0.0323
2021-02-25,2,Other,8,6.8,2.5163,2.1707,-0.8693
2021-02-26,2,Other,8,13.9,5.4904,5.1381,1.4999
2021-02-27,2,Other,8,7.4,2.0031,1.6719,-0.0533
2021-02-28,2,Other,8,11.7,1.7766,1.5656,0.2844
2021-03-01,3,Other,8,10.9,1.3111,1.0089,0.8954
2021-03-02,3,Other,7,22.0,7.0707,6.0924,-1.6795
2021-03-03,3,Other,8,17.2,6.1497,5.332,-2.1805
2021-03-04,3,Other,8,10.8,4.7097,3.726,3.726
2021-03-05,3,Other,8,10.3,4.7048,3.2503,2.8497
2021-03-06,3,Other,8,10.0,3.2982,2.8098,1.3543
2021-03-07,3,Other,8,6.9,3.2494,2.5604,2.5604
2021-03-08,3,Other,8,4.6,0.7667,0.7129,-0.0476
2021-03-09,3,Other,8,9.4,2.5779,2.2544,-0.743
2021-03-10,3,Other,8,9.1,3.843,3.1461,3.1461
2021-03-11,3,Other,8,7.2,1.3078,0.9206,0.2364
2021-03-12,3,Other,8,11.6,3.9701,3.554,1.2118
2021-03-13,3,Other,8,11.5,4.3729,3.3001,1.747
2021-03-14,3,Other,8,11.3,4.6925,3.8828,3.2717
2021-03-15,3,Other,8,4.5,1.5721,1.2343,-0.4478
2021-03-16,3,Other,8,3.7,1.1915,0.9514,0.8595
2021-03-17,3,Other,8,2.8,1.1439,0.9167,0.5803
2021-03-18,3,Other,8,6.9,0.871,0.8096,0.2386
2021-03-19,3,Other,8,9.8,1.1247,0.8699,-0.5
2021-03-20,3,Other,8,11.2,1.7342,1.5149,-1.2947
2021-03-21,3,Other,8,14.5,5.0429,4.3144,-0.5466
2021-03-22,3,Other,8,10.8,1.8735,1.4821,-1.4113
2021-03-23,3,Other,8,8.3,0.6819,0.4824,-0.1505
2021-03-24,3,Other,8,8.6,1.2607,1.0219,-0.2628
2021-03-25,3,Other,8,13.2,3.248,1.8678,-0.6911
2021-03-26,3,Other,8,13.7,6.2868,4.9052,-3.1531
2021-03-27,3,Other,8,10.8,1.4625,1.3362,-0.4538
2021-03-28,3,Other,8,12.5,2.0011,1.4746,0.1167
2021-03-29,3,Other,7,17.6,4.9632,4.3884,0.8698
2021-03-30,3,Other,8,11.6,4.571,3.6673,3.6673
2021-03-31,3,Other,8,9.0,1.0817,0.8243,0.1424
2021-04-01,4,Other,8,8.6,1.1381,0.8886,-0.3606
2021-04-02,4,Other,8,10.1,1.7355,1.4943,-1.1222
2021-04-03,4,Other,8,8.3,1.7076,1.354,0.7769
2021-04-04,4,Other,8,8.9,0.8665,0.64,-0.2871
2021-04-05,4,Other,8,13.1,1.8939,1.5272,-1.3338
2021-04-06,4,Other,8,13.0,1.6186,1.2917,-1.1386
2021-04-07,4,Other,8,12.3,2.1322,1.6615,-1.6136
2021-04-08,4,Other,8,10.2,1.7704,1.5911,-0.1662
2021-04-09,4,Other,8,9.0,0.5892,0.48,-0.0399
2021-04-10,4,Other,8,9.5,0.9134,0.7522,0.0862
2021-04-11,4,Other,8,12.4,3.3331,2.8102,1.0728
2021-04-12,4,Other,8,10.1,0.7808,0.565,-0.1955
2021-04-13,4,Other,8,14.9,1.4788,1.0869,-0.6035
2021-04-14,4,Other,8,14.2,2.2175,1.9009,0.5319
2021-04-15,4,Other,8,12.7,0.6929,0.5041,-0.1424
2021-04-16,4,Other,8,15.6,1.5939,1.2188,-0.8728
2021-04-17,4,Other,8,15.4,3.0039,2.6719,-1.8401
2021-04-18,4,Other,8,10.8,1.2022,0.997,0.543
2021-04-19,4,Other,8,11.7,3.6068,2.9017,1.2331
2021-04-20,4,Other,8,13.4,1.397,1.0307,-0.8903
2021-04-21,4,Other,8,22.1,5.2321,4.1231,-1.2988
2021-04-22,4,Other,8,19.0,9.4083,7.3061,7.1895
2021-04-23,4,Other,8,4.6,1.0657,0.8489,-0.1661
2021-04-24,4,Other,8,6.3,2.3654,1.8989,1.2602
2021-04-25,4,Other,8,12.4,1.4638,1.0132,-0.8119
2021-04-26,4,Other,8,16.4,3.6371,2.8298,-2.1925
2021-04-27,4,Other,8,18.5,4.487,3.7204,-3.6465
2021-04-28,4,Other,8,16.3,1.134,0.8411,-0.6418
2021-04-29,4,Other,8,18.7,2.6934,2.1429,-2.0939
2021-04-30,4,Other,8,17.4,1.832,1.4384,-1.4142
2021-05-01,5,May-Sep,8,21.9,10.0844,8.8523,4.0786
2021-05-02,5,May-Sep,8,17.5,6.0918,5.1307,4.2246
2021-05-03,5,May-Sep,8,11.1,1.0367,0.825,-0.3643
2021-05-04,5,May-Sep,8,15.6,3.2162,2.2059,-2.0815
2021-05-05,5,May-Sep,8,15.2,1.0218,0.822,-0.3523
2021-05-06,5,May-Sep,8,17.6,2.0508,1.7932,-1.4113
2021-05-07,5,May-Sep,8,16.9,1.8394,1.4872,-1.2552
2021-05-08,5,May-Sep,8,14.9,4.3302,3.9723,2.2857
2021-05-09,5,May-Sep,8,9.8,0.3448,0.3235,-0.1102
2021-05-10,5,May-Sep,8,10.9,2.6392,2.167,0.8938
2021-05-11,5,May-Sep,8,15.1,7.3666,5.9603,4.1376
2021-05-12,5,May-Sep,8,13.3,5.5021,4.5087,1.9835
2021-05-13,5,May-Sep,8,14.0,3.069,2.1231,2.051
2021-05-14,5,May-Sep,8,12.9,1.8592,1.401,-1.0874
2021-05-15,5,May-Sep,8,11.2,2.3662,2.0447,0.853
2021-05-16,5,May-Sep,8,9.0,0.9561,0.6258,-0.453
2021-05-17,5,May-Sep,8,9.2,2.253,1.9535,0.1811
2021-05-18,5,May-Sep,8,12.8,1.081,0.9241,-0.6259
2021-05-19,5,May-Sep,8,13.9,1.3133,0.901,-0.7264
2021-05-20,5,May-Sep,8,17.6,8.1135,6.7899,2.9132
2021-05-21,5,May-Sep,8,17.1,6.4226,5.6472,4.9544
2021-05-22,5,May-Sep,8,8.9,1.1229,0.8425,0.1196
2021-05-23,5,May-Sep,8,15.4,2.4756,2.0963,-1.8279
2021-05-24,5,May-Sep,8,15.0,1.4637,1.1501,-1.0257
2021-05-25,5,May-Sep,8,14.1,1.7902,1.5589,-1.1957
2021-05-26,5,May-Sep,8,14.3,1.113,0.9666,-0.8591
2021-05-27,5,May-Sep,8,13.0,1.0375,0.7959,-0.3262
2021-05-28,5,May-Sep,8,14.3,4.1569,3.5332,1.3936
2021-05-29,5,May-Sep,8,13.6,3.6144,2.6211,2.0992
2021-05-30,5,May-Sep,7,11.7,0.9755,0.8966,-0.272
2021-05-31,5,May-Sep,8,11.2,0.5635,0.4419,-0.1137
2021-06-01,6,May-Sep,8,11.1,0.7868,0.5686,-0.2234
2021-06-02,6,May-Sep,8,12.9,1.7805,1.341,-1.2417
2021-06-03,6,May-Sep,8,13.3,1.7145,1.4864,-1.0276
2021-06-04,6,May-Sep,8,14.4,4.9616,3.8641,2.59
2021-06-05,6,May-Sep,8,15.6,5.1324,4.5019,1.0604
2021-06-06,6,May-Sep,8,15.3,5.5634,4.4643,4.2835
2021-06-07,6,May-Sep,8,12.5,1.4855,1.0855,-0.4906
2021-06-08,6,May-Sep,8,18.2,2.7853,2.2828,-1.8249
2021-06-09,6,May-Sep,8,13.9,3.9504,3.3506,2.5504
2021-06-10,6,May-Sep,8,11.6,1.5036,1.211,0.2599
2021-06-11,6,May-Sep,8,13.7,3.8297,3.5063,1.8521
2021-06-12,6,May-Sep,8,10.4,1.5616,1.2661,0.8724
2021-06-13,6,May-Sep,8,10.3,4.4647,3.7038,3.0593
2021-06-14,6,May-Sep,8,10.2,2.5459,2.1605,0.3959
2021-06-15,6,May-Sep,8,13.8,2.2421,1.9356,-1.611
2021-06-16,6,May-Sep,8,14.3,1.8362,1.3051,-0.8717
2021-06-17,6,May-Sep,8,14.5,1.9273,1.553,-1.3528
2021-06-18,6,May-Sep,8,13.0,1.0522,0.7993,-0.3029
2021-06-19,6,May-Sep,8,12.3,3.6125,2.8079,1.5046
2021-06-20,6,May-Sep,8,16.5,5.8279,5.0784,-0.0369
2021-06-21,6,May-Sep,8,16.0,3.6027,2.9335,1.8877
2021-06-22,6,May-Sep,8,12.0,3.3864,2.9269,0.3592
2021-06-23,6,May-Sep,8,11.7,3.0408,2.3633,2.3633
2021-06-24,6,May-Sep,8,16.1,1.868,1.3573,-0.4747
2021-06-25,6,May-Sep,8,16.9,8.3053,7.455,5.0817
2021-06-26,6,May-Sep,8,9.1,0.8647,0.7641,0.0688
2021-06-27,6,May-Sep,8,8.4,2.3469,1.6533,1.1623
2021-06-28,6,May-Sep,8,14.3,1.1079,0.817,-0.291
2021-06-29,6,May-Sep,8,15.1,2.0213,1.7119,-1.5239
2021-06-30,6,May-Sep,8,11.3,1.5132,1.1316,-0.9209
2021-07-01,7,May-Sep,8,9.9,0.6084,0.4603,-0.2329
2021-07-02,7,May-Sep,8,10.7,1.0182,0.7748,-0.3411
2021-07-03,7,May-Sep,8,10.2,0.8778,0.6743,-0.1311
2021-07-04,7,May-Sep,8,12.1,0.6969,0.5339,-0.3145
2021-07-05,7,May-Sep,8,14.9,1.4653,1.1991,0.1467
2021-07-06,7,May-Sep,8,14.8,2.8866,2.2065,1.7642
2021-07-07,7,May-Sep,8,12.8,4.2046,3.5478,2.551
2021-07-08,7,May-Sep,8,9.4,1.922,1.5384,1.0582
2021-07-09,7,May-Sep,8,10.8,0.7837,0.555,-0.1278
2021-07-10,7,May-Sep,8,15.2,2.0591,1.804,-0.2639
2021-07-11,7,May-Sep,8,18.9,5.3138,4.6027,2.9062
2021-07-12,7,May-Sep,8,13.3,1.5551,1.1702,0.4831
2021-07-13,7,May-Sep,8,13.5,2.0911,1.7744,-1.3446
2021-07-14,7,May-Sep,8,12.3,6.0539,5.2158,3.7253
2021-07-15,7,May-Sep,8,13.1,1.3817,1.0759,-0.3914
2021-07-16,7,May-Sep,8,15.2,1.9122,1.6278,0.1646
2021-07-17,7,May-Sep,8,15.6,6.0439,5.0429,4.5253
2021-07-18,7,May-Sep,8,7.6,1.2017,0.7971,0.5671
2021-07-19,7,May-Sep,8,11.5,1.3016,0.9624,-0.3985
2021-07-20,7,May-Sep,8,13.5,1.8144,1.4426,-0.9616
2021-07-21,7,May-Sep,8,12.4,1.2653,0.9535,-0.6495
2021-07-22,7,May-Sep,8,12.5,3.9629,2.8817,2.6436
2021-07-23,7,May-Sep,8,11.0,2.3677,1.7999,1.4394
2021-07-24,7,May-Sep,8,11.3,0.8406,0.6523,-0.4269
2021-07-25,7,May-Sep,8,10.3,0.7893,0.4569,-0.3473
2021-07-26,7,May-Sep,8,9.9,0.6803,0.6231,0.2904
2021-07-27,7,May-Sep,8,13.0,0.8363,0.676,-0.2705
2021-07-28,7,May-Sep,8,13.5,3.605,2.9251,2.5621
2021-07-29,7,May-Sep,8,10.0,1.3706,1.1737,0.3564
2021-07-30,7,May-Sep,8,18.4,6.0949,5.3386,0.3398
2021-07-31,7,May-Sep,8,17.8,10.0905,7.8749,7.5278
2021-08-01,8,May-Sep,8,12.3,1.7278,1.3711,-1.2991
2021-08-02,8,May-Sep,8,14.1,0.8898,0.691,-0.4272
2021-08-03,8,May-Sep,8,16.4,1.7535,1.362,-1.1033
2021-08-04,8,May-Sep,8,14.8,2.344,2.0518,-1.5085
2021-08-05,8,May-Sep,8,14.5,3.1979,2.7015,-0.4541
2021-08-06,8,May-Sep,8,12.8,1.3243,1.1249,0.7544
2021-08-07,8,May-Sep,8,10.6,0.744,0.6509,-0.2638
2021-08-08,8,May-Sep,8,10.6,0.9478,0.8141,-0.0933
2021-08-09,8,May-Sep,8,12.7,0.8303,0.6992,0.0874
2021-08-10,8,May-Sep,8,14.1,5.8883,5.0051,3.5756
2021-08-11,8,May-Sep,8,12.2,0.9676,0.814,-0.4383
2021-08-12,8,May-Sep,8,16.6,2.616,1.9758,-1.3406
2021-08-13,8,May-Sep,8,16.1,6.2486,5.7376,4.1878
2021-08-14,8,May-Sep,8,13.3,3.03,2.5642,-0.1271
2021-08-15,8,May-Sep,8,12.9,5.9887,4.6459,4.6408
2021-08-16,8,May-Sep,8,7.2,1.6115,1.4056,-0.1501
2021-08-17,8,May-Sep,8,8.5,3.0469,2.6686,1.7481
2021-08-18,8,May-Sep,8,10.3,0.9887,0.8493,-0.4046
2021-08-19,8,May-Sep,8,13.0,1.0323,0.8234,-0.4839
2021-08-20,8,May-Sep,8,11.6,1.3375,1.0969,-0.74
2021-08-21,8,May-Sep,8,10.1,1.0404,0.8799,0.5554
2021-08-22,8,May-Sep,8,10.0,1.0097,0.959,0.338
2021-08-23,8,May-Sep,8,12.2,1.1322,0.6904,-0.4333
2021-08-24,8,May-Sep,8,12.9,1.1822,0.9211,-0.7536
2021-08-25,8,May-Sep,8,11.6,1.083,0.7719,-0.4066
2021-08-26,8,May-Sep,8,10.8,1.2896,0.9417,0.19
2021-08-27,8,May-Sep,8,10.5,1.6186,1.1956,0.673
2021-08-28,8,May-Sep,8,13.1,1.253,1.0901,-0.4685
2021-08-29,8,May-Sep,8,13.0,2.9768,2.6014,0.8625
2021-08-30,8,May-Sep,8,7.8,1.1414,1.0147,0.7209
2021-08-31,8,May-Sep,8,14.2,1.0978,0.8367,-0.7457
2021-09-01,9,May-Sep,8,15.6,3.275,3.0774,0.5877
2021-09-02,9,May-Sep,8,13.7,5.4602,4.3983,4.3675
2021-09-03,9,May-Sep,8,10.5,1.1413,0.904,-0.3409
2021-09-04,9,May-Sep,8,12.0,1.3638,1.0775,-0.9712
2021-09-05,9,May-Sep,8,14.0,0.6319,0.5087,-0.0949
2021-09-06,9,May-Sep,8,14.2,1.7667,1.2492,-1.1044
2021-09-07,9,May-Sep,8,12.2,1.008,0.6716,-0.1804
2021-09-08,9,May-Sep,8,15.0,1.1946,0.9555,-0.4907
2021-09-09,9,May-Sep,8,13.7,1.6156,1.3574,0.8274
2021-09-10,9,May-Sep,8,18.6,7.4363,6.4236,4.2767
2021-09-11,9,May-Sep,8,10.5,2.3925,1.9751,1.9751
2021-09-12,9,May-Sep,8,12.2,1.8742,1.2171,-0.977
2021-09-13,9,May-Sep,8,12.7,2.5652,1.9651,-1.8405
2021-09-14,9,May-Sep,8,10.6,1.0556,0.9201,0.1683
2021-09-15,9,May-Sep,8,12.6,0.8438,0.6809,-0.6411
2021-09-16,9,May-Sep,8,11.4,1.1202,0.7963,-0.6181
2021-09-17,9,May-Sep,8,11.6,1.2259,1.0237,-0.1778
2021-09-18,9,May-Sep,8,14.7,0.7733,0.6533,-0.0714
2021-09-19,9,May-Sep,8,17.9,3.2753,2.7209,-1.5453
2021-09-21,9,May-Sep,8,14.0,3.807,2.9779,2.7026
2021-09-22,9,May-Sep,8,9.5,0.9268,0.8488,0.1635
2021-09-23,9,May-Sep,8,10.2,0.9504,0.7791,-0.1323
2021-09-24,9,May-Sep,8,12.5,4.3884,3.7506,1.514
2021-09-25,9,May-Sep,8,12.1,2.0603,1.5672,1.4502
2021-09-26,9,May-Sep,7,11.4,1.0073,0.6761,-0.3933
2021-09-27,9,May-Sep,8,15.5,1.7003,1.3029,-1.0931
2021-09-28,9,May-Sep,8,13.1,2.4005,2.1598,-0.7249
2021-09-29,9,May-Sep,8,10.4,0.8876,0.5478,-0.1709
2021-09-30,9,May-Sep,8,12.7,1.0497,0.9289,-0.5472
2021-10-01,10,Other,8,17.3,9.4407,9.0908,0.4402
2021-10-02,10,Other,8,17.3,9.4447,7.1058,6.715
2021-10-03,10,Other,8,7.2,0.4977,0.3786,0.0585
2021-10-04,10,Other,8,7.7,1.058,0.8189,0.1021
2021-10-05,10,Other,8,14.8,0.7709,0.6619,0.185
2021-10-06,10,Other,8,17.2,6.1586,5.7036,1.0928
2021-10-07,10,Other,8,12.0,6.5727,5.1437,4.9463
2021-10-08,10,Other,8,7.0,0.895,0.7504,0.7137
2021-10-09,10,Other,8,11.7,0.97,0.7097,-0.3238
2021-10-10,10,Other,8,11.9,3.4615,2.6678,-2.4634
2021-10-11,10,Other,8,8.4,1.5767,1.056,0.8913
2021-10-13,10,Other,8,10.4,2.0033,1.726,-0.1001
2021-10-14,10,Other,8,10.1,1.0949,0.7449,-0.4845
2021-10-15,10,Other,8,12.1,2.0229,1.6108,-1.2989
2021-10-16,10,Other,8,15.0,2.3058,1.5256,-0.8357
2021-10-17,10,Other,8,13.5,2.2705,1.7528,1.1962
2021-10-18,10,Other,8,11.3,0.8171,0.6731,0.1436
2021-10-19,10,Other,8,11.3,0.6339,0.4714,0.1361
2021-10-20,10,Other,8,14.5,3.3489,2.7955,-0.5444
2021-10-21,10,Other,8,11.9,1.4822,1.2353,0.9225
2021-10-22,10,Other,8,13.5,3.1106,2.9629,-0.0239
2021-10-23,10,Other,8,13.0,6.9216,5.6268,4.2873
2021-10-24,10,Other,8,9.0,0.8696,0.6275,0.068
2021-10-25,10,Other,8,12.0,0.9438,0.6889,-0.2506
2021-10-26,10,Other,8,11.3,1.4765,1.2095,-0.1288
2021-10-27,10,Other,8,14.0,2.2441,1.8762,-0.8899
2021-10-28,10,Other,8,10.6,0.9529,0.8016,-0.563
2021-10-29,10,Other,8,11.0,1.6796,1.2046,1.1124
2021-10-30,10,Other,8,8.7,1.2756,1.0257,-0.1038
2021-10-31,10,Other,8,7.6,0.9712,0.7993,0.4533
2021-11-02,11,Other,8,12.7,1.1854,1.0029,0.6293
2021-11-03,11,Other,8,21.7,8.9831,7.4837,-5.5942
2021-11-05,11,Other,8,5.7,0.6338,0.4668,-0.3033
2021-11-06,11,Other,8,11.2,1.4571,1.2239,-0.8538
2021-11-07,11,Other,8,10.6,1.5624,1.2102,0.8941
2021-11-08,11,Other,8,9.4,1.678,1.3057,-1.0142
2021-11-09,11,Other,8,9.0,1.3417,1.1479,-0.387
2021-11-10,11,Other,8,7.6,1.2045,0.9129,0.3051
2021-11-11,11,Other,8,8.8,1.2389,1.056,0.0624
2021-11-12,11,Other,8,13.5,2.2929,2.0238,-0.5806
2021-11-13,11,Other,8,15.8,2.9267,2.5155,0.4999
2021-11-14,11,Other,8,13.5,3.9411,3.0217,2.753
2021-11-15,11,Other,8,8.3,2.0448,1.4588,1.2309
2021-11-16,11,Other,8,11.3,3.4101,2.7529,1.6466
2021-11-17,11,Other,8,12.3,4.4289,3.4274,3.3837
2021-11-18,11,Other,8,8.5,3.5664,2.9186,-1.8952
2021-11-19,11,Other,8,7.8,2.4886,1.7773,1.4399
2021-11-20,11,Other,8,7.6,1.9203,1.7309,-0.453
2021-11-21,11,Other,8,8.5,1.7148,1.2128,0.94
2021-11-22,11,Other,8,10.7,1.5165,1.1292,0.4302
2021-11-23,11,Other,8,18.5,5.2044,4.5818,-2.6785
2021-11-24,11,Other,8,14.8,4.0143,3.0529,1.3715
2021-11-25,11,Other,8,14.8,3.7304,2.6756,1.001
2021-11-26,11,Other,8,9.8,4.8446,4.3665,-1.388
2021-11-27,11,Other,8,15.3,5.8057,5.3868,1.3795
2021-11-28,11,Other,8,11.4,1.5633,1.2954,1.1646
2021-11-29,11,Other,8,13.3,3.9459,3.0938,1.8771
2021-11-30,11,Other,8,10.3,2.0748,1.6487,-1.0521
2021-12-01,12,Other,8,11.0,3.1816,2.9253,-0.3392
2021-12-02,12,Other,9,10.7,2.6994,2.3494,0.4636
2021-12-03,12,Other,8,9.3,2.903,2.7032,-0.2139
2021-12-04,12,Other,8,13.1,3.3134,2.9945,-0.953
2021-12-05,12,Other,8,11.5,4.3212,3.4769,2.4713
2021-12-06,12,Other,8,11.0,1.2415,0.929,-0.188
2021-12-07,12,Other,8,9.9,1.8971,1.5521,0.0931
2021-12-08,12,Other,8,12.5,2.3769,1.8283,0.9658
2021-12-09,12,Other,8,13.1,5.1957,4.087,3.3585
2021-12-10,12,Other,8,12.1,3.7374,3.3492,-0.7912
2021-12-11,12,Other,8,13.8,5.1887,4.563,2.7396
2021-12-12,12,Other,8,7.3,1.8555,1.5744,-0.5721
2021-12-13,12,Other,8,13.5,4.4782,3.2905,-2.4733
2021-12-14,12,Other,8,11.6,4.4001,3.5388,-2.8341
2021-12-15,12,Other,7,7.2,2.5742,2.0409,1.6919
2021-12-16,12,Other,8,7.3,2.4712,2.1665,-0.7299
2021-12-17,12,Other,8,9.9,2.961,2.3389,1.2881
2021-12-18,12,Other,8,11.7,3.2969,2.4698,1.8109
2021-12-19,12,Other,8,12.0,3.9594,3.1173,-1.2245
2021-12-20,12,Other,8,12.6,5.6091,4.8602,-2.3433
2021-12-21,12,Other,8,18.7,7.8015,7.0491,0.7027
2021-12-23,12,Other,8,8.5,1.5561,1.2804,0.053
2021-12-24,12,Other,8,8.5,2.4253,2.0486,0.565
2021-12-25,12,Other,8,10.8,4.2835,3.4467,1.7279
2021-12-26,12,Other,8,11.8,4.6583,3.4848,3.4699
2021-12-27,12,Other,8,6.0,1.1451,0.9985,-0.397
2021-12-28,12,Other,8,11.1,3.5159,2.6378,-1.018
2021-12-29,12,Other,8,10.7,4.0282,3.4051,1.6483
2021-12-30,12,Other,8,8.2,2.692,2.1502,-0.3629
2021-12-31,12,Other,8,9.2,3.0519,2.9599,0.0054
2022-01-01,1,Other,8,9.7,2.0172,1.5666,1.3465
2022-01-02,1,Other,8,14.9,4.3138,3.6639,-0.0523
2022-01-03,1,Other,8,14.4,5.409,4.5964,1.3351
2022-01-04,1,Other,8,11.3,2.4481,2.1318,0.3781
2022-01-05,1,Other,8,12.9,3.3317,3.0436,-1.0926
2022-01-06,1,Other,7,9.6,3.1815,2.6318,0.5547
2022-01-07,1,Other,8,8.3,1.2434,1.1654,-0.0075
2022-01-08,1,Other,8,11.2,2.0946,1.8114,-0.4409
2022-01-09,1,Other,8,10.7,4.2202,3.411,2.5092
2022-01-10,1,Other,8,8.9,3.2667,2.663,1.5348
2022-01-11,1,Other,8,9.2,2.4561,1.7319,1.5427
2022-01-12,1,Other,8,5.9,1.8263,1.3899,1.2424
2022-01-13,1,Other,8,7.3,1.5633,1.3623,-0.361
2022-01-14,1,Other,8,11.5,3.1973,2.4476,-0.9232
2022-01-15,1,Other,7,18.4,6.7739,5.5966,-2.1018
2022-01-16,1,Other,8,18.4,6.6002,5.5403,1.9372
2022-01-17,1,Other,8,12.3,4.5091,3.6763,1.6786
2022-01-18,1,Other,8,12.7,2.5535,2.2426,-0.4033
2022-01-19,1,Other,8,13.2,4.5169,3.8376,1.109
2022-01-20,1,Other,8,8.8,2.2483,2.0023,-1.0309
2022-01-21,1,Other,8,5.1,1.7158,1.5294,-0.5443
2022-01-22,1,Other,8,9.2,2.4659,2.0027,-0.8957
2022-01-23,1,Other,8,8.7,2.8369,1.9752,1.7905
2022-01-24,1,Other,8,7.0,2.0822,1.9563,0.6993
2022-01-25,1,Other,8,5.4,1.5208,1.2857,0.5999
2022-01-26,1,Other,8,6.4,1.6261,1.5554,0.1939
2022-01-27,1,Other,8,7.5,1.9377,1.5445,0.2583
2022-01-28,1,Other,8,9.2,3.1324,2.5508,1.7644
2022-01-29,1,Other,8,6.2,1.1358,0.9319,0.3683
2022-01-30,1,Other,8,7.8,1.8067,1.4115,-0.6183
2022-01-31,1,Other,8,9.0,1.7893,1.4988,-0.2051
2022-02-01,2,Other,8,9.1,2.0784,1.7368,0.4458
2022-02-02,2,Other,8,12.0,3.7919,3.4436,-0.3686
2022-02-03,2,Other,8,11.5,2.7386,2.305,0.6798
2022-02-04,2,Other,8,9.7,3.1688,2.6399,1.3467
2022-02-05,2,Other,8,8.4,2.157,1.7056,1.2723
2022-02-06,2,Other,5,8.3,1.9532,1.6104,0.3692
2022-02-07,2,Other,7,10.3,2.1345,1.9204,-0.9426
2022-02-08,2,Other,8,10.0,2.1486,1.9743,-0.7882
2022-02-09,2,Other,8,10.1,2.6877,2.322,0.2148
2022-02-10,2,Other,8,11.4,2.7643,2.4163,-1.515
2022-02-11,2,Other,8,8.6,2.8351,2.3269,0.7527
2022-02-12,2,Other,8,7.1,2.4948,1.9476,1.8049
2022-02-13,2,Other,8,9.2,1.7238,1.5036,-0.0484
2022-02-14,2,Other,8,8.5,1.9986,1.5713,0.7033
2022-02-15,2,Other,8,6.6,1.5697,1.2983,0.2821
2022-02-16,2,Other,8,7.1,2.4515,2.2499,1.0284
2022-02-17,2,Other,8,8.5,2.468,2.2199,-0.4879
2022-02-18,2,Other,8,11.6,2.2447,1.883,0.6019
2022-02-19,2,Other,8,12.5,3.3679,2.5747,2.2623
2022-02-20,2,Other,8,12.3,2.2917,1.911,-0.1941
2022-02-21,2,Other,8,10.0,1.5935,1.1671,0.3193
2022-02-22,2,Other,8,11.9,2.8829,2.4729,0.8546
2022-02-23,2,Other,8,10.4,1.9637,1.7014,-0.7289
2022-02-24,2,Other,8,15.7,3.6421,3.3856,-1.865
2022-02-25,2,Other,8,11.7,3.5308,2.6866,1.6046
2022-02-26,2,Other,8,10.0,2.0588,1.5909,0.2117
