branch,k,n,cal_rmse
post,12.17,93,6.341004571544912
post,12.18,93,6.340984419986525
post,12.19,93,6.340964342420729
post,12.200000000000001,93,6.3409443386657385
post,12.21,93,6.340924408540334
post,12.22,93,6.3409045518638525
post,12.23,93,6.3408847684562035
post,12.24,93,6.3408650581378465
post,12.25,93,6.340845420729799
post,12.26,93,6.340825856053635
post,12.27,93,6.34080636393148
post,12.280000000000001,93,6.340786944186012
post,12.290000000000001,93,6.340767596640445
post,12.3,93,6.340748321118553
post,12.31,93,6.340729117444643
post,12.32,93,6.340709985443567
post,12.33,93,6.3406909249407155
post,12.34,93,6.34067193576201
post,12.35,93,6.3406530177339135
post,12.36,93,6.3406341706834155
post,12.370000000000001,93,6.34061539443804
post,12.38,93,6.34059668882583
post,12.39,93,6.3405780536753635
post,12.4,93,6.340559488815736
post,12.41,93,6.3405409940765685
post,12.42,93,6.3405225692879945
post,12.43,93,6.340504214280667
post,12.44,93,6.340485928885762
post,12.450000000000001,93,6.340467712934953
post,12.46,93,6.3404495662604345
post,12.47,93,6.340431488694909
post,12.48,93,6.340413480071581
post,12.49,93,6.340395540224163
post,12.5,93,6.340377668986866
post,12.51,93,6.340359866194406
post,12.52,93,6.340342131681997
post,12.530000000000001,93,6.340324465285347
post,12.540000000000001,93,6.340306866840654
post,12.55,93,6.340289336184622
post,12.56,93,6.340271873154425
post,12.57,93,6.340254477587747
post,12.58,93,6.3402371493227445
post,12.59,93,6.34021988819806
post,12.6,93,6.340202694052825
post,12.61,93,6.340185566726645
post,12.620000000000001,93,6.340168506059608
post,12.63,93,6.340151511892274
post,12.64,93,6.3401345840656855
post,12.65,93,6.340117722421349
post,12.66,93,6.340100926801251
post,12.67,93,6.340084197047838
post,12.68,93,6.340067533004032
post,12.69,93,6.340050934513217
post,12.700000000000001,93,6.340034401419241
post,12.71,93,6.34001793356641
post,12.72,93,6.340001530799499
post,12.73,93,6.339985192963732
post,12.74,93,6.339968919904796
post,12.75,93,6.339952711468826
post,12.76,93,6.339936567502417
post,12.77,93,6.339920487852607
post,12.780000000000001,93,6.339904472366892
post,12.790000000000001,93,6.339888520893209
post,12.8,93,6.339872633279941
post,12.81,93,6.339856809375921
post,12.82,93,6.3398410490304125
post,12.83,93,6.339825352093132
post,12.84,93,6.339809718414228
post,12.85,93,6.339794147844288
post,12.86,93,6.339778640234333
post,12.870000000000001,93,6.33976319543582
post,12.88,93,6.3397478133006375
post,12.89,93,6.3397324936810975
post,12.9,93,6.339717236429952
post,12.91,93,6.339702041400374
post,12.92,93,6.33968690844596
post,12.93,93,6.339671837420736
post,12.94,93,6.3396568281791374
post,12.950000000000001,93,6.339641880576039
post,12.96,93,6.339626994466717
post,12.97,93,6.339612169706872
post,12.98,93,6.339597406152624
post,12.99,93,6.339582703660497
post,13.0,93,6.339568062087436
post,13.01,93,6.3395534812907925
post,13.02,93,6.3395389611283255
post,13.030000000000001,93,6.339524501458205
post,13.040000000000001,93,6.339510102139009
post,13.05,93,6.339495763029712
post,13.06,93,6.339481483989701
post,13.07,93,6.339467264878754
post,13.08,93,6.339453105557057
post,13.09,93,6.33943900588519
post,13.1,93,6.339424965724132
post,13.11,93,6.339410984935255
post,13.120000000000001,93,6.339397063380328
post,13.13,93,6.3393832009215085
post,13.14,93,6.339369397421347
post,13.15,93,6.339355652742782
post,13.16,93,6.33934196674914
post,13.17,93,6.339328339304135
post,13.18,93,6.339314770271862
post,13.19,93,6.339301259516806
post,13.200000000000001,93,6.339287806903828
post,13.21,93,6.339274412298173
post,13.22,93,6.339261075565461
post,13.23,93,6.339247796571693
post,13.24,93,6.339234575183249
post,13.25,93,6.339221411266874
post,13.26,93,6.339208304689697
post,13.27,93,6.339195255319211
post,13.280000000000001,93,6.339182263023284
post,13.290000000000001,93,6.339169327670157
post,13.3,93,6.339156449128426
post,13.31,93,6.339143627267067
post,13.32,93,6.339130861955411
post,13.33,93,6.339118153063161
post,13.34,93,6.339105500460377
post,13.35,93,6.3390929040174795
post,13.36,93,6.339080363605251
post,13.370000000000001,93,6.3390678790948325
post,13.38,93,6.339055450357723
post,13.39,93,6.339043077265772
post,13.4,93,6.339030759691186
post,13.41,93,6.339018497506531
post,13.42,93,6.339006290584711
post,13.43,93,6.338994138798992
post,13.44,93,6.3389820420229865
post,13.450000000000001,93,6.33897000013065
post,13.46,93,6.338958012996294
post,13.47,93,6.338946080494564
post,13.48,93,6.338934202500453
post,13.49,93,6.338922378889303
post,13.5,93,6.338910609536793
post,13.51,93,6.338898894318942
post,13.52,93,6.338887233112105
post,13.530000000000001,93,6.338875625792982
post,13.540000000000001,93,6.338864072238603
post,13.55,93,6.338852572326331
post,13.56,93,6.338841125933877
post,13.57,93,6.33882973293927
post,13.58,93,6.338818393220876
post,13.59,93,6.338807106657395
post,13.6,93,6.3387958731278475
post,13.61,93,6.33878469251159
post,13.620000000000001,93,6.338773564688302
post,13.63,93,6.33876248953799
post,13.64,93,6.338751466940981
post,13.65,93,6.3387404967779375
post,13.66,93,6.3387295789298275
post,13.67,93,6.338718713277949
post,13.68,93,6.33870789970392
post,13.69,93,6.338697138089675
post,13.700000000000001,93,6.338686428317468
post,13.71,93,6.338675770269862
post,13.72,93,6.338665163829749
post,13.73,93,6.338654608880324
post,13.74,93,6.3386441053050975
post,13.75,93,6.338633652987892
post,13.76,93,6.338623251812841
post,13.77,93,6.3386129016643915
post,13.780000000000001,93,6.338602602427289
post,13.790000000000001,93,6.338592353986598
post,13.8,93,6.3385821562276785
post,13.81,93,6.3385720090362065
post,13.82,93,6.338561912298153
post,13.83,93,6.338551865899797
post,13.84,93,6.3385418697277185
post,13.85,93,6.338531923668798
post,13.86,93,6.338522027610214
post,13.870000000000001,93,6.3385121814394445
post,13.88,93,6.33850238504427
post,13.89,93,6.3384926383127596
post,13.9,93,6.338482941133289
post,13.91,93,6.338473293394513
post,13.92,93,6.338463694985394
post,13.93,93,6.338454145795179
post,13.94,93,6.3384446457134125
post,13.950000000000001,93,6.338435194629922
post,13.96,93,6.338425792434828
post,13.97,93,6.338416439018546
post,13.98,93,6.338407134271763
post,13.99,93,6.338397878085467
post,14.0,93,6.338388670350926
post,14.01,93,6.338379510959691
post,14.02,93,6.338370399803599
post,14.030000000000001,93,6.338361336774769
post,14.040000000000001,93,6.338352321765599
post,14.05,93,6.338343354668772
post,14.06,93,6.338334435377243
post,14.07,93,6.338325563784255
post,14.08,93,6.33831673978332
post,14.09,93,6.338307963268228
post,14.1,93,6.338299234133055
post,14.11,93,6.338290552272137
post,14.120000000000001,93,6.338281917580091
post,14.13,93,6.338273329951805
post,14.14,93,6.338264789282443
post,14.15,93,6.338256295467433
post,14.16,93,6.338247848402479
post,14.17,93,6.338239447983547
post,14.18,93,6.338231094106881
post,14.19,93,6.3382227866689815
post,14.200000000000001,93,6.338214525566626
post,14.21,93,6.338206310696848
post,14.22,93,6.33819814195695
post,14.23,93,6.338190019244495
post,14.24,93,6.3381819424573145
post,14.25,93,6.338173911493496
post,14.26,93,6.338165926251389
post,14.27,93,6.338157986629608
post,14.280000000000001,93,6.338150092527017
post,14.290000000000001,93,6.338142243842745
post,14.3,93,6.3381344404761775
post,14.31,93,6.338126682326958
post,14.32,93,6.338118969294979
post,14.33,93,6.338111301280396
post,14.34,93,6.338103678183609
post,14.35,93,6.338096099905284
post,14.36,93,6.338088566346325
post,14.370000000000001,93,6.338081077407895
post,14.38,93,6.338073632991406
post,14.39,93,6.338066232998522
post,14.4,93,6.338058877331154
post,14.41,93,6.338051565891453
post,14.42,93,6.338044298581833
post,14.43,93,6.338037075304942
post,14.44,93,6.338029895963678
post,14.450000000000001,93,6.338022760461178
post,14.46,93,6.3380156687008355
post,14.47,93,6.338008620586274
post,14.48,93,6.338001616021361
post,14.49,93,6.337994654910218
post,14.5,93,6.337987737157187
post,14.51,93,6.3379808626668686
post,14.52,93,6.337974031344087
post,14.530000000000001,93,6.337967243093916
post,14.540000000000001,93,6.337960497821659
post,14.55,93,6.3379537954328615
post,14.56,93,6.3379471358333035
post,14.57,93,6.3379405189289955
post,14.58,93,6.33793394462619
post,14.59,93,6.337927412831365
post,14.6,93,6.337920923451234
post,14.61,93,6.33791447639275
post,14.620000000000001,93,6.337908071563083
post,14.63,93,6.337901708869644
post,14.64,93,6.337895388220072
post,14.65,93,6.33788910952223
post,14.66,93,6.337882872684216
post,14.67,93,6.337876677614351
post,14.68,93,6.337870524221181
post,14.69,93,6.337864412413483
post,14.700000000000001,93,6.337858342100255
post,14.71,93,6.337852313190726
post,14.72,93,6.337846325594336
post,14.73,93,6.337840379220761
post,14.74,93,6.337834473979894
post,14.75,93,6.337828609781846
post,14.76,93,6.337822786536956
post,14.77,93,6.337817004155778
post,14.780000000000001,93,6.337811262549089
post,14.790000000000001,93,6.33780556162788
post,14.8,93,6.337799901303362
post,14.81,93,6.337794281486962
post,14.82,93,6.337788702090331
post,14.83,93,6.337783163025326
post,14.84,93,6.337777664204025
post,14.85,93,6.337772205538718
post,14.86,93,6.337766786941909
post,14.870000000000001,93,6.337761408326315
post,14.88,93,6.337756069604869
post,14.89,93,6.33775077069071
post,14.9,93,6.337745511497193
post,14.91,93,6.337740291937878
post,14.92,93,6.337735111926541
post,14.93,93,6.337729971377162
post,14.94,93,6.337724870203933
post,14.950000000000001,93,6.337719808321248
post,14.96,93,6.337714785643718
post,14.97,93,6.337709802086151
post,14.98,93,6.337704857563561
post,14.99,93,6.337699951991177
post,15.0,93,6.33769508528442
post,15.01,93,6.337690257358925
post,15.02,93,6.3376854681305215
post,15.030000000000001,93,6.337680717515243
post,15.040000000000001,93,6.337676005429334
post,15.05,93,6.337671331789232
post,15.06,93,6.337666696511572
post,15.07,93,6.337662099513201
post,15.08,93,6.337657540711151
post,15.09,93,6.33765302002266
post,15.1,93,6.337648537365166
post,15.11,93,6.337644092656304
post,15.120000000000001,93,6.337639685813901
post,15.13,93,6.337635316755979
post,15.14,93,6.337630985400767
post,15.15,93,6.337626691666681
post,15.16,93,6.337622435472323
post,15.17,93,6.33761821673651
post,15.18,93,6.3376140353782295
post,15.19,93,6.337609891316679
post,15.200000000000001,93,6.337605784471236
post,15.21,93,6.337601714761479
post,15.22,93,6.337597682107169
post,15.23,93,6.337593686428259
post,15.24,93,6.337589727644899
post,15.25,93,6.337585805677418
post,15.26,93,6.337581920446337
post,15.27,93,6.3375780718723655
post,15.280000000000001,93,6.337574259876403
post,15.290000000000001,93,6.3375704843795315
post,15.3,93,6.337566745303023
post,15.31,93,6.337563042568328
post,15.32,93,6.337559376097085
post,15.33,93,6.337555745811126
post,15.34,93,6.337552151632451
post,15.35,93,6.337548593483255
post,15.36,93,6.337545071285915
post,15.370000000000001,93,6.337541584962985
post,15.38,93,6.3375381344371995
post,15.39,93,6.33753471963148
post,15.4,93,6.3375313404689235
post,15.41,93,6.337527996872815
post,15.42,93,6.337524688766607
post,15.43,93,6.337521416073939
post,15.44,93,6.337518178718626
post,15.450000000000001,93,6.337514976624662
post,15.46,93,6.337511809716219
post,15.47,93,6.337508677917641
post,15.48,93,6.337505581153453
post,15.49,93,6.337502519348353
post,15.5,93,6.3374994924272166
post,15.51,93,6.337496500315093
post,15.52,93,6.337493542937201
post,15.530000000000001,93,6.337490620218942
post,15.540000000000001,93,6.3374877320858785
post,15.55,93,6.337484878463754
post,15.56,93,6.337482059278483
post,15.57,93,6.337479274456151
post,15.58,93,6.337476523923014
post,15.59,93,6.3374738076054955
post,15.6,93,6.33747112543019
post,15.610000000000001,93,6.337468477323866
post,15.620000000000001,93,6.337465863213457
post,15.63,93,6.337463283026064
post,15.64,93,6.337460736688957
post,15.65,93,6.337458224129575
post,15.66,93,6.337455745275521
post,15.67,93,6.337453300054566
post,15.68,93,6.33745088839465
post,15.69,93,6.337448510223868
post,15.700000000000001,93,6.33744616547049
post,15.71,93,6.33744385406295
post,15.72,93,6.33744157592984
post,15.73,93,6.337439330999917
post,15.74,93,6.3374371192021055
post,15.75,93,6.337434940465488
post,15.76,93,6.33743279471931
post,15.77,93,6.33743068189298
post,15.780000000000001,93,6.337428601916065
post,15.790000000000001,93,6.337426554718293
post,15.8,93,6.337424540229555
post,15.81,93,6.3374225583799
post,15.82,93,6.3374206090995315
post,15.83,93,6.337418692318817
post,15.84,93,6.337416807968284
post,15.85,93,6.337414955978613
post,15.860000000000001,93,6.337413136280642
post,15.870000000000001,93,6.337411348805366
post,15.88,93,6.337409593483941
post,15.89,93,6.337407870247676
post,15.9,93,6.337406179028034
post,15.91,93,6.33740451975663
post,15.92,93,6.337402892365241
post,15.93,93,6.337401296785795
post,15.94,93,6.337399732950371
post,15.950000000000001,93,6.337398200791203
post,15.96,93,6.3373967002406815
post,15.97,93,6.337395231231343
post,15.98,93,6.337393793695879
post,15.99,93,6.337392387567134
post,16.0,93,6.337391012778101
post,16.01,93,6.3373896692619205
post,16.02,93,6.337388356951893
post,16.03,93,6.337387075781457
post,16.04,93,6.337385825684212
post,16.05,93,6.337384606593894
post,16.06,93,6.3373834184443965
post,16.07,93,6.337382261169759
post,16.080000000000002,93,6.337381134704165
post,16.09,93,6.337380038981949
post,16.1,93,6.337378973937592
post,16.11,93,6.337377939505718
post,16.12,93,6.337376935621101
post,16.13,93,6.337375962218658
post,16.14,93,6.337375019233454
post,16.15,93,6.33737410660069
post,16.16,93,6.337373224255724
post,16.17,93,6.3373723721340465
post,16.18,93,6.337371550171299
post,16.19,93,6.337370758303262
post,16.2,93,6.337369996465863
post,16.21,93,6.3373692645951625
post,16.22,93,6.337368562627374
post,16.23,93,6.337367890498844
post,16.240000000000002,93,6.337367248146064
post,16.25,93,6.337366635505666
post,16.26,93,6.33736605251442
post,16.27,93,6.33736549910924
post,16.28,93,6.337364975227174
post,16.29,93,6.33736448080541
post,16.3,93,6.337364015781281
post,16.31,93,6.33736358009225
post,16.32,93,6.337363173675922
post,16.330000000000002,93,6.33736279647004
post,16.34,93,6.337362448412482
post,16.35,93,6.337362129441262
post,16.36,93,6.337361839494533
post,16.37,93,6.337361578510583
post,16.38,93,6.337361346427834
post,16.39,93,6.33736114318485
post,16.4,93,6.337360968720318
post,16.41,93,6.337360822973069
post,16.42,93,6.337360705882062
post,16.43,93,6.337360617386391
post,16.44,93,6.33736055742529
post,16.45,93,6.33736052593812
post,16.46,93,6.337360522864372
post,16.47,93,6.337360548143673
post,16.48,93,6.3373606017157815
post,16.490000000000002,93,6.33736068352059
post,16.5,93,6.337360793498116
post,16.51,93,6.337360931588515
post,16.52,93,6.337361097732063
post,16.53,93,6.337361291869176
post,16.54,93,6.337361513940396
post,16.55,93,6.337361763886394
post,16.56,93,6.337362041647965
post,16.57,93,6.337362347166044
post,16.580000000000002,93,6.337362680381686
post,16.59,93,6.33736304123607
post,16.6,93,6.337363429670517
post,16.61,93,6.337363845626463
post,16.62,93,6.337364289045473
post,16.63,93,6.33736475986924
post,16.64,93,6.337365258039584
post,16.65,93,6.337365783498449
post,16.66,93,6.337366336187905
post,16.67,93,6.337366916050153
post,16.68,93,6.337367523027503
post,16.69,93,6.337368157062407
post,16.7,93,6.3373688180974295
post,16.71,93,6.3373695060752695
post,16.72,93,6.337370220938738
post,16.73,93,6.337370962630773
post,16.740000000000002,93,6.337371731094441
post,16.75,93,6.337372526272922
post,16.76,93,6.337373348109525
post,16.77,93,6.33737419654768
post,16.78,93,6.337375071530933
post,16.79,93,6.337375973002956
post,16.8,93,6.3373769009075405
post,16.81,93,6.3373778551886035
post,16.82,93,6.337378835790171
post,16.830000000000002,93,6.337379842656397
post,16.84,93,6.337380875731556
post,16.85,93,6.337381934960035
post,16.86,93,6.337383020286347
post,16.87,93,6.337384131655121
post,16.88,93,6.337385269011097
post,16.89,93,6.337386432299149
post,16.9,93,6.337387621464253
post,16.91,93,6.3373888364515105
post,16.92,93,6.337390077206139
post,16.93,93,6.33739134367347
post,16.94,93,6.337392635798953
post,16.95,93,6.3373939535281565
post,16.96,93,6.337395296806759
post,16.97,93,6.33739666558056
post,16.98,93,6.337398059795465
post,16.990000000000002,93,6.337399479397509
post,17.0,93,6.337400924332829
post,17.01,93,6.337402394547683
post,17.02,93,6.33740388998844
post,17.03,93,6.3374054106015825
post,17.04,93,6.337406956333705
post,17.05,93,6.337408527131522
post,17.06,93,6.337410122941852
post,17.07,93,6.337411743711631
post,17.080000000000002,93,6.337413389387905
post,17.09,93,6.337415059917836
post,17.1,93,6.33741675524869
post,17.11,93,6.337418475327851
post,17.12,93,6.337420220102812
post,17.13,93,6.337421989521177
post,17.14,93,6.337423783530658
post,17.150000000000002,93,6.337425602079077
post,17.16,93,6.337427445114373
post,17.17,93,6.337429312584584
post,17.18,93,6.3374312044378645
post,17.19,93,6.337433120622479
post,17.2,93,6.337435061086792
post,17.21,93,6.337437025779285
post,17.22,93,6.337439014648543
post,17.23,93,6.337441027643266
post,17.240000000000002,93,6.337443064712246
post,17.25,93,6.337445125804401
post,17.26,93,6.337447210868746
post,17.27,93,6.337449319854402
post,17.28,93,6.337451452710596
post,17.29,93,6.337453609386669
post,17.3,93,6.337455789832063
post,17.31,93,6.3374579939963205
post,17.32,93,6.337460221829096
post,17.330000000000002,93,6.337462473280148
post,17.34,93,6.3374647482993405
post,17.35,93,6.337467046836638
post,17.36,93,6.337469368842113
post,17.37,93,6.33747171426594
post,17.38,93,6.337474083058398
post,17.39,93,6.337476475169872
post,17.400000000000002,93,6.337478890550846
post,17.41,93,6.3374813291519105
post,17.42,93,6.337483790923755
post,17.43,93,6.337486275817174
post,17.44,93,6.337488783783065
post,17.45,93,6.337491314772424
post,17.46,93,6.337493868736353
post,17.47,93,6.337496445626052
post,17.48,93,6.337499045392825
post,17.490000000000002,93,6.337501667988071
post,17.5,93,6.337504313363296
post,17.51,93,6.337506981470105
post,17.52,93,6.337509672260204
post,17.53,93,6.337512385685393
post,17.54,93,6.337515121697578
post,17.55,93,6.337517880248763
post,17.56,93,6.337520661291046
post,17.57,93,6.337523464776633
post,17.580000000000002,93,6.337526290657825
post,17.59,93,6.337529138887014
post,17.6,93,6.337532009416697
post,17.61,93,6.337534902199475
post,17.62,93,6.337537817188034
post,17.63,93,6.337540754335164
post,17.64,93,6.337543713593749
post,17.650000000000002,93,6.337546694916777
post,17.66,93,6.337549698257324
post,17.67,93,6.3375527235685665
post,17.68,93,6.33755577080378
post,17.69,93,6.337558839916329
post,17.7,93,6.337561930859682
post,17.71,93,6.33756504358739
post,17.72,93,6.337568178053116
post,17.73,93,6.337571334210607
post,17.740000000000002,93,6.337574512013708
post,17.75,93,6.337577711416354
post,17.76,93,6.337580932372582
post,17.77,93,6.337584174836518
post,17.78,93,6.337587438762382
post,17.79,93,6.337590724104492
post,17.8,93,6.337594030817252
post,17.81,93,6.337597358855163
post,17.82,93,6.337600708172821
post,17.830000000000002,93,6.337604078724911
post,17.84,93,6.337607470466213
post,17.85,93,6.337610883351599
post,17.86,93,6.337614317336027
post,17.87,93,6.337617772374558
post,17.88,93,6.337621248422336
post,17.89,93,6.337624745434596
post,17.900000000000002,93,6.337628263366672
post,17.91,93,6.33763180217398
post,17.92,93,6.337635361812028
post,17.93,93,6.33763894223642
post,17.94,93,6.337642543402844
post,17.95,93,6.337646165267087
post,17.96,93,6.3376498077850085
post,17.97,93,6.337653470912579
post,17.98,93,6.337657154605842
post,17.990000000000002,93,6.337660858820935
post,18.0,93,6.33766458351409
post,18.01,93,6.337668328641618
post,18.02,93,6.337672094159925
post,18.03,93,6.337675880025502
post,18.04,93,6.3376796861949325
post,18.05,93,6.337683512624881
post,18.06,93,6.337687359272105
post,18.07,93,6.337691226093447
post,18.080000000000002,93,6.3376951130458385
post,18.09,93,6.337699020086297
post,18.1,93,6.337702947171922
post,18.11,93,6.337706894259911
post,18.12,93,6.337710861307535
post,18.13,93,6.3377148482721575
post,18.14,93,6.33771885511123
post,18.150000000000002,93,6.337722881782284
post,18.16,93,6.337726928242942
post,18.17,93,6.337730994450904
post,18.18,93,6.3377350803639665
post,18.19,93,6.337739185939999
post,18.2,93,6.337743311136969
post,18.21,93,6.337747455912912
post,18.22,93,6.337751620225959
post,18.23,93,6.337755804034328
post,18.240000000000002,93,6.337760007296306
post,18.25,93,6.337764229970278
post,18.26,93,6.337768472014709
post,18.27,93,6.337772733388145
post,18.28,93,6.337777014049211
post,18.29,93,6.337781313956624
post,18.3,93,6.3377856330691795
post,18.31,93,6.337789971345751
post,18.32,93,6.337794328745303
post,18.330000000000002,93,6.337798705226876
post,18.34,93,6.337803100749593
post,18.35,93,6.337807515272659
post,18.36,93,6.337811948755364
post,18.37,93,6.337816401157071
post,18.38,93,6.337820872437234
post,18.39,93,6.337825362555383
post,18.400000000000002,93,6.337829871471124
post,18.41,93,6.337834399144157
post,18.42,93,6.337838945534245
post,18.43,93,6.337843510601245
post,18.44,93,6.33784809430509
post,18.45,93,6.337852696605787
post,18.46,93,6.337857317463432
post,18.47,93,6.337861956838191
post,18.48,93,6.33786661469032
post,18.490000000000002,93,6.33787129098014
post,18.5,93,6.337875985668066
post,18.51,93,6.337880698714579
post,18.52,93,6.337885430080249
post,18.53,93,6.337890179725714
post,18.54,93,6.337894947611695
post,18.55,93,6.337899733698998
post,18.56,93,6.337904537948491
post,18.57,93,6.337909360321134
post,18.580000000000002,93,6.3379142007779565
post,18.59,93,6.3379190592800665
post,18.6,93,6.337923935788654
post,18.61,93,6.337928830264977
post,18.62,93,6.337933742670375
post,18.63,93,6.337938672966269
post,18.64,93,6.337943621114144
post,18.650000000000002,93,6.337948587075573
post,18.66,93,6.337953570812198
post,18.67,93,6.33795857228574
post,18.68,93,6.337963591457995
post,18.69,93,6.337968628290833
post,18.7,93,6.337973682746197
post,18.71,93,6.337978754786115
post,18.72,93,6.337983844372676
post,18.73,93,6.337988951468054
post,18.740000000000002,93,6.337994076034494
post,18.75,93,6.337999218034317
post,18.76,93,6.338004377429914
post,18.77,93,6.338009554183753
post,18.78,93,6.33801474825838
post,18.79,93,6.338019959616406
post,18.8,93,6.338025188220518
post,18.81,93,6.338030434033484
post,18.82,93,6.338035697018136
post,18.830000000000002,93,6.338040977137383
post,18.84,93,6.338046274354204
post,18.85,93,6.338051588631656
post,18.86,93,6.338056919932864
post,18.87,93,6.338062268221029
post,18.88,93,6.338067633459418
post,18.89,93,6.338073015611375
post,18.900000000000002,93,6.338078414640318
post,18.91,93,6.338083830509729
post,18.92,93,6.338089263183166
post,18.93,93,6.338094712624262
post,18.94,93,6.338100178796717
post,18.95,93,6.338105661664297
post,18.96,93,6.33811116119085
post,18.97,93,6.338116677340288
post,18.98,93,6.33812221007659
post,18.990000000000002,93,6.338127759363817
post,19.0,93,6.33813332516609
post,19.01,93,6.3381389074476
post,19.02,93,6.338144506172615
post,19.03,93,6.338150121305468
post,19.04,93,6.3381557528105645
post,19.05,93,6.338161400652369
post,19.06,93,6.338167064795436
post,19.07,93,6.338172745204369
post,19.080000000000002,93,6.338178441843846
post,19.09,93,6.338184154678623
post,19.1,93,6.338189883673514
post,19.11,93,6.338195628793406
post,19.12,93,6.3382013900032526
post,19.13,93,6.338207167268075
post,19.14,93,6.338212960552966
post,19.150000000000002,93,6.338218769823085
post,19.16,93,6.338224595043656
post,19.17,93,6.338230436179974
post,19.18,93,6.338236293197399
post,19.19,93,6.338242166061364
post,19.2,93,6.338248054737357
post,19.21,93,6.338253959190947
post,19.22,93,6.338259879387761
post,19.23,93,6.338265815293494
post,19.240000000000002,93,6.338271766873911
post,19.25,93,6.3382777340948415
post,19.26,93,6.338283716922176
post,19.27,93,6.33828971532188
post,19.28,93,6.338295729259981
post,19.29,93,6.338301758702567
post,19.3,93,6.338307803615804
post,19.31,93,6.338313863965909
post,19.32,93,6.3383199397191765
post,19.330000000000002,93,6.338326030841959
post,19.34,93,6.338332137300675
post,19.35,93,6.338338259061811
post,19.36,93,6.338344396091916
post,19.37,93,6.338350548357602
post,19.38,93,6.33835671582555
post,19.39,93,6.338362898462504
post,19.400000000000002,93,6.338369096235266
post,19.41,93,6.33837530911071
post,19.42,93,6.338381537055768
post,19.43,93,6.338387780037444
post,19.44,93,6.338394038022797
post,19.45,93,6.338400310978953
post,19.46,93,6.3384065988731
post,19.47,93,6.338412901672493
post,19.48,93,6.338419219344446
post,19.490000000000002,93,6.338425551856334
post,19.5,93,6.338431899175602
post,19.51,93,6.338438261269753
post,19.52,93,6.3384446381063535
post,19.53,93,6.338451029653032
post,19.54,93,6.338457435877477
post,19.55,93,6.338463856747445
post,19.56,93,6.338470292230746
post,19.57,93,6.338476742295261
post,19.580000000000002,93,6.338483206908927
post,19.59,93,6.338489686039744
post,19.6,93,6.338496179655774
post,19.61,93,6.338502687725136
post,19.62,93,6.338509210216018
post,19.63,93,6.338515747096664
post,19.64,93,6.338522298335378
post,19.650000000000002,93,6.338528863900527
post,19.66,93,6.338535443760539
post,19.67,93,6.338542037883902
post,19.68,93,6.338548646239159
post,19.69,93,6.338555268794926
post,19.7,93,6.3385619055198665
post,19.71,93,6.3385685563827066
post,19.72,93,6.3385752213522375
post,19.73,93,6.338581900397307
post,19.740000000000002,93,6.338588593486824
post,19.75,93,6.338595300589747
post,19.76,93,6.338602021675111
post,19.77,93,6.3386087567119995
post,19.78,93,6.338615505669552
post,19.79,93,6.3386222685169775
post,19.8,93,6.338629045223533
post,19.81,93,6.338635835758544
post,19.82,93,6.3386426400913845
post,19.830000000000002,93,6.338649458191498
post,19.84,93,6.338656290028374
post,19.85,93,6.33866313557157
post,19.86,93,6.338669994790699
post,19.87,93,6.338676867655429
post,19.88,93,6.338683754135491
post,19.89,93,6.338690654200667
post,19.900000000000002,93,6.338697567820799
post,19.91,93,6.338704494965791
post,19.92,93,6.3387114356056005
post,19.93,93,6.338718389710239
post,19.94,93,6.338725357249785
post,19.95,93,6.338732338194359
post,19.96,93,6.338739332514153
post,19.97,93,6.338746340179406
post,19.98,93,6.338753361160419
post,19.990000000000002,93,6.338760395427547
post,20.0,93,6.338767442951199
