simulation_id,candidate_id,source_manifest,source_path,source_experiment,source,source_class,source_pool,sampling_method,seed,observation_independent,observed_directed,observed_directed_evidence,parameterization,parameter_dim,parameter_vector_available,parameter_vector_hash,parameter_vector_hash_computed,parameter_vector_path,feature_root,qsim_path,qsim_available,qsim_period,qsim_rows,qsim_sha256,objective_available,status,physical_swat_run,validation_or_final_data_touched,development_only,validation_touched,final_test_touched,contains_locked_validation,contains_final_test,paper_contamination,usable_for_A1_A2,usable_for_A1,usable_for_A2,study_area,swat_revision,record_kind,notes
archive-index:003464:2151,2151,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2151,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,c95d9aa6aeb3a1bb069de0331c197749d01d1fb6ffc575d9d0ee217ae575db15,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2151,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003465:2152,2152,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2152,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,4e3558feb88d2f2147ec287ca61bcf08ce4fccd9a0863c7280d41e1c9be40a86,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2152,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003466:2145,2145,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2145,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,cca04b7edc205ae00882ba0c78317ef629e6310c76c446b6c988aadffa47ae3f,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2145,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003467:2146,2146,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2146,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,ef0c475e3187c8d0da3aafd512e517555ba1dd6593700124742e69ee2a139cf3,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2146,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003468:2153,2153,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2153,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,d656febbde17d3fe531f138ac4a55a7706e5d543ddbfd5c3d78990e62fa99d45,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2153,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003469:2154,2154,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2154,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,1f95e6fab3dad6d2f573184c0dc052f513e9738adeb345996ee0b1f5a3decbf5,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2154,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003470:2155,2155,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2155,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,3e954e941caec2a5aff2a9d5eebe0ff795c1abf856bfe1dab0297de39e41ede2,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2155,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003471:2156,2156,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2156,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,a0e4a47294faa7393b1b2653b9fbe02f97ff727741c037373f9b48aff6dc34e3,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2156,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003472:2157,2157,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2157,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,718aec7f6476a04b0946c773fe87ec202808149120be148e10a0c36dde16ff56,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2157,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003473:2158,2158,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2158,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,4f5574028279059f4ff6f2bb3db85be52378f7a86c0538a37820c41896c27c61,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2158,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003474:2159,2159,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2159,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,e0315a4b0d8077718c5f357ea1f69b41934fe1f31a7b3178823e8efdfac03569,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2159,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003475:2160,2160,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2160,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,b7cb59b851fc36c607ecdc2861b96b10ee6e6d99f25aa3f29a7c90615a3a648e,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2160,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003476:2162,2162,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2162,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,6f3748b7c0fd1fff7a6f6a3f224e0121e645a55ec9adcd8373d52a285bac3452,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2162,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003477:2163,2163,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2163,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,e68606e92aca4532c7176f39a8b874aa6a3134116154d9fa0ebd324d15a5a307,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2163,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003478:2164,2164,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2164,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,ddc953897e40999b4ec0324bd8656f2e332c92b3227a474ab0ee4924031902be,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2164,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003479:2165,2165,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2165,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,2eef9b935f4a8247381c223cdace64edeb19309defcd4ed11bae3834ec73a8e9,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2165,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003480:2166,2166,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2166,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,867db597a54f9ad9dee34c292c675a11c6813ddbb4274c2acffedec4a9c00445,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2166,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003481:2167,2167,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2167,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,90cbbeb7463f5cf3a3abf323bbd0a93de0cf196ee7226fdcd32fcfe55b1f6b3f,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2167,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003482:2168,2168,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2168,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,2ee1368131a1fa02ca1a5089abdb3b22d078ee367e14c0da2a3d42efb1708e62,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2168,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003483:2161,2161,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2161,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,ea079cb691f03ccc9fb046cf308fc7dbe7cbab2266c7b6bef1d153ff56d16229,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2161,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003484:2169,2169,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2169,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,f540443cca683621e0a96ba40ddea5a96a2c8c97316c1c1ebe60d367e570d39e,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2169,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003485:2170,2170,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2170,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,52becbe0cd037155f6f09c5dd35a1036e5b3cd8a8c650dfb85a8352f02295e11,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2170,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003486:2171,2171,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2171,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,f789ad24b233ad8ae902708ecdef44fb7b4abb567b97d440eb834ce53bebf76c,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2171,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003487:2172,2172,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2172,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,83000ab6107af427fc185cca5cd9e6dbdfc8b9077ac57abedd496b131c7272b2,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2172,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003488:2173,2173,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2173,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,b2bbd0c47f39a17fafd585cacf1e991d5cc71eccdfba3120fb8bb65f3264c912,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2173,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:003489:2174,2174,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2174,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,acbe956f2d013ea858b93e3e8db7bdf0b43ec1dbb28daa6ec77d0569e5c356eb,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=2174,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
