simulation_id,candidate_id,source_manifest,source_path,source_experiment,source,source_class,source_pool,sampling_method,seed,observation_independent,observed_directed,observed_directed_evidence,parameterization,parameter_dim,parameter_vector_available,parameter_vector_hash,parameter_vector_hash_computed,parameter_vector_path,feature_root,qsim_path,qsim_available,qsim_period,qsim_rows,qsim_sha256,objective_available,status,physical_swat_run,validation_or_final_data_touched,development_only,validation_touched,final_test_touched,contains_locked_validation,contains_final_test,paper_contamination,usable_for_A1_A2,usable_for_A1,usable_for_A2,study_area,swat_revision,record_kind,notes
DEEPCAL5K-SOBOL-2746,DEEPCAL5K-SOBOL-2746,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,41f818b8ea70f1cd5a10a5670cd3b7beb65b3c740c2ecfcb5fde7fa25807f397,41f818b8ea70f1cd5a10a5670cd3b7beb65b3c740c2ecfcb5fde7fa25807f397,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2746\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2746,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2746\development_q.csv,YES,2003-01-01/2016-12-31,5114,ca3f9c5b8114afd1524ccfe79596f38b974960e19bd40f5c498e10312abd2ab0,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2747,DEEPCAL5K-SOBOL-2747,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,3c89dd140bf7f4b9915148896be9151a8e6de97b17fa51aeb5bb20e9a9d5a675,3c89dd140bf7f4b9915148896be9151a8e6de97b17fa51aeb5bb20e9a9d5a675,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2747\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2747,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2747\development_q.csv,YES,2003-01-01/2016-12-31,5114,e3220f61bb7f523fd90e7b44be0964495421e2b548538049de49b921fd1ce73a,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2748,DEEPCAL5K-SOBOL-2748,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,b202420744a8258e494cea27b575d69e5f03fc68be7d5d6eacdfe88ad27e3c20,b202420744a8258e494cea27b575d69e5f03fc68be7d5d6eacdfe88ad27e3c20,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2748\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2748,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2748\development_q.csv,YES,2003-01-01/2016-12-31,5114,9e07c5e621e53f46a38bd957bec7c33aad998bc2ccc079b87aecc5556a8a944f,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2749,DEEPCAL5K-SOBOL-2749,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,f510728868f90fa0cd64025ef9d7d97faf1122739d73b333cd5113be5601211e,f510728868f90fa0cd64025ef9d7d97faf1122739d73b333cd5113be5601211e,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2749\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2749,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2749\development_q.csv,YES,2003-01-01/2016-12-31,5114,5e91ac2f45e84067c066e0ea8b424d0d7aef279a9236d58667657effb5e51883,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2750,DEEPCAL5K-SOBOL-2750,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,4f07560af375d8d2d70c8413ee3b34d49470d561d74f73d8bf418b706916922e,4f07560af375d8d2d70c8413ee3b34d49470d561d74f73d8bf418b706916922e,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2750\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2750,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2750\development_q.csv,YES,2003-01-01/2016-12-31,5114,33b23d0ca3cff3b6ee0da58a5cc5730322adff747c9281c8faf709263d135b2d,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2751,DEEPCAL5K-SOBOL-2751,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,729a0f77aeb9e4ad52d92d1f590bb1eda18997aa228d3ebf7f0db559192004c6,729a0f77aeb9e4ad52d92d1f590bb1eda18997aa228d3ebf7f0db559192004c6,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2751\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2751,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2751\development_q.csv,YES,2003-01-01/2016-12-31,5114,488c97c136fd130faa5bb9db8c062a3364d64906ddf40d001f991b58fc70c934,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2752,DEEPCAL5K-SOBOL-2752,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,9c29ebdea26eaa4ff9062e210fd9bc25b5cb9d8f13306edffcce3a5cf7d6ccaf,9c29ebdea26eaa4ff9062e210fd9bc25b5cb9d8f13306edffcce3a5cf7d6ccaf,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2752\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2752,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2752\development_q.csv,YES,2003-01-01/2016-12-31,5114,563c6e5b7704b4790151f8e67f6ce0291e5c774ac566fa75053f43ffad0bf872,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2753,DEEPCAL5K-SOBOL-2753,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,f97fb29523a992bdbe8ac831a25b13d8052adeee96718ef88df84760b6073440,f97fb29523a992bdbe8ac831a25b13d8052adeee96718ef88df84760b6073440,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2753\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2753,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2753\development_q.csv,YES,2003-01-01/2016-12-31,5114,3203267a7dc22a7579bae197ff48a1f1f6f5e538ab80e7b682582c1350a5ab72,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2754,DEEPCAL5K-SOBOL-2754,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,7ed5a66fb34fb4aeb3da637f9c0da152872d497c929c9bf3325acceea12c8362,7ed5a66fb34fb4aeb3da637f9c0da152872d497c929c9bf3325acceea12c8362,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2754\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2754,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2754\development_q.csv,YES,2003-01-01/2016-12-31,5114,6814cbc3cb4730bc2321f8f15540b9bbdb6b8f89e2f541e4a5544e0eb53b97a0,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2755,DEEPCAL5K-SOBOL-2755,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,42534d9aca6abbbc08631e47bf1a6b6b0f5ab84b3e30cc16a8c2bef807ce4ee2,42534d9aca6abbbc08631e47bf1a6b6b0f5ab84b3e30cc16a8c2bef807ce4ee2,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2755\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2755,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2755\development_q.csv,YES,2003-01-01/2016-12-31,5114,ac094ad36abae3e4174decd77477de66ab8072b6a0a953d6910049448b4d10b8,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2756,DEEPCAL5K-SOBOL-2756,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,21d0fc80de93d315a94c2da90d88f0a713a6dacd863e00b8536eeb93e8a89841,21d0fc80de93d315a94c2da90d88f0a713a6dacd863e00b8536eeb93e8a89841,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2756\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2756,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2756\development_q.csv,YES,2003-01-01/2016-12-31,5114,72f2fe4ae9bda294d983b9703000b036e711826d42b5d8959ca20038be528b6c,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-2757,DEEPCAL5K-SOBOL-2757,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,745cd01a4d078aee8a718e549ef6533c10ac8ca7b1cdf8b8934ac791c6cf9cd0,745cd01a4d078aee8a718e549ef6533c10ac8ca7b1cdf8b8934ac791c6cf9cd0,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2757\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2757,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-2757\development_q.csv,YES,2003-01-01/2016-12-31,5114,93ec011ecc321301e579c4304d5cf6a0b8445f5f08f22618e939683d2e40e422,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
