doy,mean_DTR_C,sd_DTR_C,enabled
101,13.673967704728952,2.9101612335247786,0
102,13.673967704728952,2.9101612335247786,0
103,13.673967704728952,2.9101612335247786,0
104,13.673967704728952,2.9101612335247786,0
105,13.673967704728952,2.9101612335247786,0
106,13.673967704728952,2.9101612335247786,0
107,13.673967704728952,2.9101612335247786,0
108,13.673967704728952,2.9101612335247786,0
109,13.673967704728952,2.9101612335247786,0
110,13.673967704728952,2.9101612335247786,0
111,13.673967704728952,2.9101612335247786,0
112,13.673967704728952,2.9101612335247786,0
113,13.673967704728952,2.9101612335247786,0
114,13.673967704728952,2.9101612335247786,0
115,13.673967704728952,2.9101612335247786,0
116,13.673967704728952,2.9101612335247786,0
117,13.673967704728952,2.9101612335247786,0
118,13.673967704728952,2.9101612335247786,0
119,13.673967704728952,2.9101612335247786,0
120,13.673967704728952,2.9101612335247786,0
121,13.93561797752809,3.4121382030433756,1
122,13.99144366197183,3.385470987844329,1
123,14.00059800664452,3.458338952136225,1
124,14.015314465408805,3.4794295548239687,1
125,14.028716417910447,3.449547548245117,1
126,14.015085227272728,3.413412207556908,1
127,13.964010840108402,3.3999844404841544,1
128,13.959119170984454,3.4115254997012756,1
129,13.956104218362281,3.3850285622459624,1
130,13.94997619047619,3.3883144336236564,1
131,13.965286041189929,3.3623403032384704,1
132,14.002400881057268,3.357563003486804,1
133,14.006411889596604,3.3447479427004305,1
134,14.039467213114754,3.3178817558715683,1
135,14.074554455445544,3.3016668243409,1
136,14.069233716475095,3.2828880751828438,1
137,14.071385199240988,3.272255500777113,1
138,14.06641366223909,3.2434389819015697,1
139,14.030721062618596,3.294630937632,1
140,14.056204933586338,3.263249858428059,1
141,14.067722960151803,3.239998259502942,1
142,14.046907020872865,3.2242124803918975,1
143,14.079715370018976,3.2071150869884866,1
144,14.090721062618597,3.1984826862575577,1
145,14.12358633776091,3.2040579432718452,1
146,14.09351043643264,3.239539822532361,1
147,14.1003605313093,3.2045049182222742,1
148,14.053510436432639,3.1765050041264984,1
149,14.00584440227704,3.17762202717794,1
150,13.97358633776091,3.1723525598393776,1
151,13.938159392789373,3.1615334497697973,1
152,13.882561669829222,3.1678671387294757,1
153,13.840645161290324,3.150742558576956,1
154,13.821518026565466,3.0838964741180055,1
155,13.799924098671728,3.0434454899836467,1
156,13.802865275142317,3.050400638598018,1
157,13.812998102466794,3.039601754669942,1
158,13.867058823529412,3.0236804749185944,1
159,13.867343453510436,3.0164216205998575,1
160,13.857153700189755,3.021025916240623,1
161,13.824459203036053,3.0024871252048118,1
162,13.79774193548387,2.9893777131676282,1
163,13.756356736242886,2.9744022005176234,1
164,13.750474383301707,2.960853393256367,1
165,13.715559772296016,2.9637411519424326,1
166,13.646982922201138,2.965853483828979,1
167,13.613263757115751,2.95075184926271,1
168,13.603605313092979,2.9297070117546857,1
169,13.590284629981022,2.942457347528707,1
170,13.636774193548387,2.8867521305722073,1
171,13.6134724857685,2.860671484279795,1
172,13.593358633776091,2.8497095960437235,1
173,13.567058823529411,2.8278978008086475,1
174,13.548956356736241,2.832270960672653,1
175,13.537571157495258,2.8530453648281315,1
176,13.518026565464895,2.824646331247744,1
177,13.559165085388996,2.776139314174706,1
